EntrezGene ID	Affy HG U133B probeset
220972	231933_at
220972	231933_at
220972	231933_at
220972	
220972	
220972	
220972	231933_at
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
23122	
92483	
10225	
10225	
10225	
10225	
10225	
10225	
10225	
390539	
100133077	
100133077	
109	
109	
109	
109	
109	
109	
109	
109	
109	
109	
109	
109	
109	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
6295	
3419	
3419	231137_at
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
3419	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
4358	
26525	
26525	
26525	
26525	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
8497	
158158	243862_at
158158	235144_at
158158	
79647	222458_s_at
79647	222459_at
79647	222458_s_at
79647	222458_s_at
79647	222459_at
79647	222458_s_at
252955	
100101121	
6794	
6794	231017_at
6794	
6794	231017_at
6794	
6794	
6794	
6794	231017_at
6794	231017_at
643210	
6123	
6123	
6123	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
161	
117157	
117157	
10895	
10895	
100132813	
101927808	234443_at
101927972	240361_at
101927972	
2893	
2893	238663_x_at
2893	
2893	
2893	
2893	
2893	238663_x_at
2893	
2893	
2893	
2893	
2893	
2893	
2893	
2893	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
7485	
100287290	
100287290	
100287290	240936_at
100287290	
100287290	
100287290	
100506125	231232_at
100506125	231232_at
55521	
55521	
55521	
55521	
55521	
55521	
55521	
55521	231123_at
55521	
55521	
23673	
23673	
23673	
23673	
23673	
57655	224807_at
57655	
57655	224807_at
57655	224807_at
57655	
57655	224807_at
57655	
57655	
57655	
57655	244808_at
57655	244808_at
57655	244808_at
57655	224807_at
57655	
374354	244320_at
374354	235356_at
374354	
2875	
2875	
2875	
2875	
2875	
2875	
2875	
101927950	234177_at
85028	223774_at
85028	223773_s_at
85028	223774_at
85028	223773_s_at
85028	223774_at
85028	223773_s_at
85028	223774_at
85028	223773_s_at
85028	228990_at
85028	223774_at
85028	223773_s_at
85028	228990_at
85028	223774_at
85028	223773_s_at
85028	228990_at
85028	223774_at
85028	223773_s_at
85028	223773_s_at
85028	223774_at
85028	223773_s_at
85028	223774_at
85028	223773_s_at
85028	223774_at
85028	228990_at
85028	223774_at
85028	228990_at
54097	227194_at
54097	
54097	227194_at
54097	227194_at
54097	227194_at
54097	227194_at
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
1725	
127933	224691_at
127933	235003_at
127933	227740_at
127933	235003_at
127933	227740_at
127933	224691_at
127933	235003_at
127933	227740_at
127933	224691_at
127933	235003_at
127933	227740_at
54221	
57554	233499_at
57554	
57554	
57554	
57554	
57554	
57554	
57554	
57554	
57554	
57554	239767_at
57554	
57554	
100505964	237343_at
100505964	
100505964	
100505964	
100505964	
100505964	
100505964	237343_at
100505964	237343_at
100505964	237343_at
100505964	237343_at
100505964	237343_at
55277	
55277	
55277	
55277	
55277	
55277	
55277	232380_at
55277	
55277	
55277	
55277	
55277	
55277	
55277	
55277	
55277	
55277	232380_at
55277	
55277	
55277	
55277	
55277	
55277	
55277	
55277	
5467	
5467	
5467	
5467	
5467	
79674	232122_s_at
79674	229759_s_at
79674	232122_s_at
79674	229759_s_at
79674	229759_s_at
79674	
79674	
79674	
79674	
79674	229759_s_at
79674	229760_at
79674	229759_s_at
79674	229759_s_at
79674	229760_at
79674	229759_s_at
79674	229760_at
79674	229759_s_at
79674	229760_at
79674	229759_s_at
79674	
79674	
79674	
79674	
79674	
79674	229759_s_at
119032	225334_at
119032	225334_at
119032	
215	
215	
215	
10665	
10665	
10665	
10665	
10665	
9223	232859_s_at
9223	225465_at
9223	225474_at
9223	232859_s_at
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	
9223	232859_s_at
9223	225465_at
9223	225474_at
9223	232859_s_at
9223	225465_at
9223	225474_at
127074	
55520	222869_s_at
55520	222869_s_at
55520	
55520	
101929123	
10236	
10236	232004_at
10236	243558_at
10236	
10236	
10236	
10236	
10236	
10236	
10236	
10236	
10236	
10236	
149478	
149478	
149478	
149478	
149478	
149478	
149478	
149478	
149478	
199	
199	
199	
199	
199	
199	
340512	
340512	
101928536	
101928536	
101928536	
6550	
6550	
9189	
9189	
9189	
9189	
9189	
123775	230281_at
123775	
123775	
123775	
92017	
92017	225624_at
92017	225608_at
92017	232485_at
92017	
92017	
92017	
92017	
92017	
63943	
353514	
353514	
353514	
353514	
353514	
130120	231661_at
130120	231661_at
130120	231661_at
130120	
130120	
58191	223454_at
58191	223454_at
58191	
58191	223454_at
58191	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
5824	
285045	
285045	
285045	
9557	
9557	
9557	
9557	
9557	
9557	
9557	
9557	
9557	
9557	
51495	234000_s_at
51495	222404_x_at
51495	234000_s_at
51495	222404_x_at
51495	222405_at
51495	234000_s_at
51495	222404_x_at
51495	234000_s_at
51495	222404_x_at
51495	234000_s_at
51495	222404_x_at
51495	
51495	234000_s_at
51495	222404_x_at
51495	234000_s_at
51495	222404_x_at
51495	234000_s_at
51495	222404_x_at
51495	
51495	
51495	
124535	230718_at
124535	230718_at
57292	
9437	
64151	
64151	
64151	
64151	
64151	
56478	242291_at
56478	
56478	
56478	
56478	
56478	
56478	
56478	
56478	
56478	
56478	
56478	
56478	
57062	
57062	
57062	
57062	
57062	
57062	
57062	
57062	
57062	
57062	
4239	
4239	
4239	
4239	
4239	
144571	241206_at
3808	
342666	
342666	
705	
705	
705	
705	
705	
100505776	241291_at
100505776	241291_at
859	
859	
859	
1544	
5956	
5956	
5956	
6675	
6675	
6675	
6675	
6675	
6675	
6675	
445582	
445582	
445582	
445582	
445582	
4130	
4130	
27123	
27123	224199_at
27123	
27123	
647979	224597_at
203068	
203068	
203068	
203068	
165082	236608_at
165082	236608_at
165082	236608_at
165082	236608_at
165082	
165082	
165082	
165082	
165082	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	
5378	228803_at
5378	228803_at
5378	228803_at
5378	228803_at
339745	243170_at
339745	225658_at
339745	225659_at
339745	
339745	
339745	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
654429	
105375009	
3313	241840_at
3313	
3313	
3313	
3313	
3313	
3313	
3313	
3313	
3313	
3313	
3313	
3313	
101928241	
56672	242515_x_at
56672	242515_x_at
56672	242515_x_at
56672	
56672	
56672	
56672	
56672	242515_x_at
56672	242515_x_at
56672	242515_x_at
56672	
284443	
284443	235604_x_at
284443	
284443	
284443	235604_x_at
284443	
284443	
284443	240155_x_at
284443	
440097	
127002	230038_at
127002	230038_at
127002	230038_at
127002	230038_at
127002	230038_at
127002	230038_at
127002	230038_at
5055	
5055	
5055	
5055	
5055	
5055	
6496	242054_s_at
51809	222587_s_at
51809	
51809	
51809	
51809	
51809	
51809	222587_s_at
8986	
8986	
8986	
8986	
8986	
8986	
8986	
8986	
79025	
79025	
79025	
79025	
57761	
57761	
57761	
57761	
3802	
132851	231178_at
132851	231178_at
132851	
339500	232028_at
339500	230534_at
339500	242923_at
339500	
339500	
339500	
339500	232028_at
339500	230534_at
339500	242923_at
8683	200044_at
8683	
8683	200044_at
8683	200044_at
8683	
8683	
222584	
100130476	243871_at
100130476	243871_at
100130476	
100130476	
100130476	
100130476	
340273	
340273	
340273	243167_at
340273	240717_at
340273	
340273	
23430	
23430	
11133	
11133	
11133	
11133	
11133	
11133	
11133	
11133	
11133	
101927637	
101927637	
101927637	
2843	
1269	
344758	
440446	
3804	
3804	
687	
347168	
3880	
3880	
3880	
3880	
3880	
3880	
3880	
4363	
4363	
4363	
4363	
4363	
4363	
4363	
4363	
102725023	
283219	229873_at
283219	
283219	
283219	
283219	
283219	
126069	
126069	
126069	
126069	
170679	
170679	
170679	
170679	
170679	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
84164	
55286	
55286	
55286	
84522	223104_at
84522	223104_at
84522	223104_at
27063	
3954	
3954	
3954	
3954	233439_at
3954	233439_at
3954	233439_at
3954	
5992	223673_at
5992	
5992	
5992	
5992	
5992	
5992	
5992	
5992	
5992	
5992	223673_at
5992	
79081	
79081	
79081	
79081	
79081	
79081	
79081	
79081	
79081	
79081	
5638	
5638	
5638	
5638	
5638	
5638	
5638	
5638	
5638	
158248	236833_at
158248	236833_at
158248	236833_at
4853	227067_x_at
4853	
4853	
4853	227067_x_at
4853	227067_x_at
4853	
4853	227067_x_at
4853	227067_x_at
115265	228057_at
115265	
115265	
56142	
56142	223435_s_at
56142	224212_s_at
56142	224212_s_at
26175	
26175	
26740	
1087	
1087	
1087	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
1607	
51302	
51302	
51302	
51302	
51302	
22990	
22990	229287_at
22990	235082_at
22990	238792_at
22990	239100_x_at
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
22990	
3809	
3809	
654817	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
2137	
80352	
80352	
168537	228071_at
283208	
283208	
283208	
283208	228703_at
283208	228703_at
283208	228703_at
283208	
144406	230193_at
144406	
144406	
144406	
144406	
144406	
144406	
144406	230193_at
144406	230193_at
4921	
4921	
4921	227561_at
4921	235631_at
4921	225442_at
4921	244075_at
4921	
4921	
4921	
23682	
23682	
23682	
6992	
6992	
6992	
6992	
6992	
6992	
128372	
105372277	
374407	230936_at
374407	
374407	230936_at
374407	230936_at
374407	230936_at
9719	
9719	
9719	
2548	
2548	
2548	
2548	
2548	
2548	
2548	
2548	
2548	
60490	
60490	
60490	
60490	
60490	
60490	
60490	
60490	
60490	
60490	
60490	
29107	
57291	224870_at
57291	224870_at
57291	224870_at
57291	
57291	
349075	
349075	
349075	
349075	
349075	
349075	
105378952	234615_at
348840	
348840	
348840	
348840	
405	230619_at
405	230619_at
405	230619_at
405	
405	
405	
405	
405	
405	
405	
405	
405	
2762	
2762	
2762	
2762	
2762	
2762	
2762	
2762	
2762	
2762	
282966	239998_at
282966	239998_at
282966	
282966	
2673	227027_at
2673	226886_at
2673	
2673	
2673	227027_at
2673	226886_at
51560	225259_at
51560	
51560	
51560	
51560	
51560	
51560	225259_at
7408	
7408	
7408	
7408	
7408	
7408	
7408	
7408	
7408	
7408	
7408	
65122	
54472	233881_s_at
54472	222469_s_at
54472	233881_s_at
54472	222469_s_at
54472	233881_s_at
54472	222469_s_at
54472	233881_s_at
54472	222469_s_at
54472	
54472	
54472	
54472	
54472	
54472	
54472	
54472	
54472	237342_at
400569	226958_s_at
400569	
400569	226958_s_at
387266	
2301	
728290	
2649	227496_at
2649	227494_at
2649	228894_at
2649	
2649	
2649	
2649	
230	
230	
230	
230	
230	
230	
230	
230	
230	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
30827	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
9560	
170589	237230_at
170589	237230_at
170589	
2235	
2235	
2235	
2235	
2235	
2235	
2235	
2235	
2235	
2235	
286464	
286464	241538_at
286464	
286464	
286464	
286464	
286464	
286464	241538_at
7372	239800_at
7372	
7372	
7372	
7372	
7372	
7372	
7372	
7372	
7372	
7372	
9308	
9308	
3597	
3597	
3597	
4624	
4624	
4624	
80304	
80304	
80304	
8744	
6237	
6237	
219285	235643_at
219285	226603_at
219285	230036_at
219285	235643_at
219285	226603_at
219285	235643_at
219285	226603_at
219285	235643_at
219285	235643_at
219285	235643_at
219285	235643_at
219285	
219285	235643_at
219285	226603_at
219285	230036_at
6783	
6783	222940_at
6783	
7150	
389125	226856_at
389125	226856_at
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
6812	
5021	
5021	
5021	
5021	
148231	
148231	
148231	
148231	
148231	
148231	
148231	
22900	
22900	232969_at
22900	232969_at
22900	232969_at
22900	
22900	
22900	228641_at
22900	228641_at
22900	
22900	228641_at
22900	228641_at
22900	228641_at
22900	
22900	
22900	228641_at
22900	
22900	
22900	
22900	
22900	
22900	228641_at
22900	228641_at
22900	
22900	
22900	228641_at
22900	228641_at
22900	228641_at
22900	228641_at
22900	
22900	
22900	
26534	
54550	
54550	
54550	
54550	
54550	
2553	
2553	
2553	
2553	
2553	
2553	
2553	
2553	
2553	
2553	
2553	236164_at
2553	
55056	
55056	
55056	
55056	
55056	
55056	
55056	
55056	
55056	
55056	
55056	236164_at
55056	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
8875	
3640	
3640	
3640	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
7106	
23092	226576_at
23092	226576_at
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
23092	
134829	
134829	
144360	
105375014	
384	
384	
384	
384	
11022	
11022	
11022	223530_at
11022	223530_at
11022	223530_at
11022	223530_at
11022	223530_at
11022	223530_at
11022	
11022	
11022	
11022	
11022	
11022	
11022	
55195	237328_at
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
55195	
283768	
283768	
283768	
283768	
283768	
283768	
283768	
283768	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
6547	
3805	
3805	
3805	
3805	
51326	
51326	
51326	
51326	243899_at
51326	
51326	229028_s_at
51326	232987_at
51326	
100506084	
100506084	
100506084	
100506084	243899_at
100506084	
100506084	229028_s_at
100506084	232987_at
100506084	
100996709	
100996709	
100996709	
100996709	243899_at
100996709	
100996709	229028_s_at
100996709	232987_at
100996709	
4588	
4588	
4588	
4588	
4588	
84515	231827_at
84515	232198_at
84515	233560_x_at
84515	224320_s_at
84515	231827_at
84515	233560_x_at
84515	224320_s_at
84515	231827_at
84515	233560_x_at
84515	224320_s_at
84515	231827_at
84515	233560_x_at
84515	224320_s_at
84515	231827_at
84515	233560_x_at
84515	224320_s_at
80114	
80114	
80114	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4528	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
4779	
401134	
64858	222889_at
64858	222889_at
23408	
23408	
23408	
23408	
23408	229112_at
23408	229112_at
101928489	
57805	225187_at
57805	
57805	
57805	225187_at
57805	
57805	
57805	
57805	225187_at
57805	
57805	
57805	225187_at
57805	225187_at
57805	225187_at
57805	
404220	231642_at
404220	231642_at
404220	
404220	231642_at
404220	
404220	231642_at
404220	231642_at
105369900	
101929086	
26212	
387778	
113230	
113230	
113230	
113230	
129138	231847_at
129138	231847_at
129138	
129138	
129138	
129138	231847_at
129138	231847_at
129138	
129138	
129138	
129138	
129138	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
100874261	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
7266	
64084	229580_at
64084	
64084	
606293	
606293	
606293	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
127281	
255061	
255061	
255061	
255061	
255061	
255061	
255061	
255061	
26219	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
8666	
343637	237423_at
343637	
414778	
414778	
157983	
3839	
3839	
10463	
10463	
10463	
10463	229500_at
10463	
678655	
678655	
678655	
678655	
678655	
678655	
678655	
678655	
678655	
27237	
27237	
27237	
27237	
27237	
27237	
27237	
9034	
9034	
9034	
9034	
9034	
9034	
9034	
105371027	
89890	226479_at
4277	
4277	
4277	
4712	
4712	
4712	
89797	222599_s_at
89797	222598_s_at
89797	222599_s_at
89797	222598_s_at
89797	222599_s_at
89797	222598_s_at
89797	222598_s_at
89797	
89797	
89797	222598_s_at
89797	
89797	
89797	
89797	
89797	222599_s_at
89797	222598_s_at
89797	
89797	222598_s_at
89797	222599_s_at
89797	222598_s_at
89797	222599_s_at
89797	222598_s_at
100128682	
100128682	
100128682	
100128682	
100128682	
100128682	
100128682	
101928161	
101928161	
101928161	
256691	228885_at
256691	
3812	
3812	
57704	224627_at
57704	223921_s_at
57704	224627_at
57704	223921_s_at
57704	224627_at
57704	223921_s_at
57704	224627_at
57704	223921_s_at
57704	224627_at
57704	223921_s_at
57704	223921_s_at
57704	
57704	
604	
604	228758_at
604	
604	
604	
604	
604	
604	228758_at
604	
604	
604	
55721	
55721	
55721	
100507362	
100507362	
390197	
118425	231096_at
118425	231096_at
26002	
26002	
26002	
26002	243697_at
105371115	
105371115	
105371115	
85456	
85456	224792_at
85456	224792_at
85456	224792_at
85456	224792_at
85456	
85456	
165829	239607_at
165829	239607_at
165829	
165829	
165829	239607_at
5028	231925_at
164237	
51478	
51478	224058_s_at
51478	
51478	
51478	
51478	
51478	224058_s_at
51478	
51478	224058_s_at
51478	
145508	
145508	232635_at
145508	244033_at
145508	233859_at
145508	232635_at
145508	244033_at
145508	232635_at
145508	
145508	
145508	
145508	233859_at
145508	233859_at
145508	233859_at
145508	233859_at
145508	
145508	
145508	
145508	
145508	244033_at
145508	233859_at
145508	232635_at
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
2	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
10016	
3396	
3396	
3396	
3396	
728040	
728040	
728040	240380_at
55777	
55777	244662_at
55777	227839_at
55777	
55777	
55777	
55777	
55777	
55777	
55777	
55777	227839_at
55777	227839_at
55777	227839_at
55777	227839_at
55777	227839_at
55777	227839_at
387267	
387267	
10214	
10214	
10214	
10214	
27173	
27173	
27173	
27173	
27173	
27173	
27173	
27173	
27173	
27173	
27173	
55664	
55664	235787_at
55664	228561_at
55664	
6942	
6942	
6942	
6942	
101055625	
101055625	240818_at
101055625	
1041	
29986	
29986	
29986	
100129794	230307_at
80150	222764_at
80150	
80150	222764_at
80150	
80150	
80150	
80150	
80150	
80150	222764_at
80150	222764_at
80150	222764_at
8694	
8694	
8694	
8694	
8694	
8694	
8694	
8694	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
85002	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
653333	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
100287013	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
22992	
84366	230784_at
5481	
5481	
5481	
246312	
246312	
246312	
100289097	
100134869	
100134869	
100134869	
100134869	
3700	
3700	
3700	
3700	
3700	
3700	
3700	
3700	
3700	
3700	242720_at
3700	242720_at
3700	242720_at
3700	242720_at
3700	
3700	
55084	229034_at
55084	244279_at
55084	
55084	
55084	234098_at
221191	231287_s_at
221191	231287_s_at
221191	231287_s_at
221191	
221191	
221191	231287_s_at
101928460	
80117	
2152	
2152	
2152	
2152	
389177	
389177	
389177	
389177	
389177	
80856	225717_at
80856	229173_at
80856	225718_at
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	
80856	225717_at
80856	229173_at
80856	225718_at
51119	222669_s_at
51119	222669_s_at
51119	
51119	
51119	
8462	
8462	
8462	
8462	
8462	
8462	
4256	
4256	
4256	
4256	238481_at
92906	225385_s_at
92906	236104_at
92906	225386_s_at
92906	225385_s_at
92906	236104_at
92906	225386_s_at
92906	225385_s_at
92906	236104_at
92906	225386_s_at
92906	225386_s_at
92906	225386_s_at
92906	
92906	
92906	
92906	
92906	225385_s_at
92906	236104_at
92906	225386_s_at
92906	225385_s_at
92906	236104_at
92906	225386_s_at
92906	225385_s_at
92906	236104_at
92906	225386_s_at
339512	
339512	
339512	
339512	
339512	
79873	
79873	
8532	
8532	
8532	
8532	
8532	
8532	
8532	
8532	
8532	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
721	
170680	
143458	
143458	
143458	234985_at
143458	
143458	
143458	
122953	
122953	
122953	226267_at
122953	
122953	226267_at
122953	239085_at
122953	226267_at
122953	226267_at
122953	239085_at
162515	
162515	
162515	
162515	
83887	223998_at
83887	223998_at
83887	
56259	
56259	
56259	
56259	
56259	
56259	
56259	
56259	
56259	
56259	
166752	243337_at
166752	
131034	228796_at
131034	231336_at
131034	228796_at
131034	231336_at
131034	228796_at
131034	231336_at
131034	228796_at
131034	231336_at
131034	228796_at
131034	228796_at
131034	228796_at
131034	
131034	
131034	
131034	
131034	
131034	228796_at
131034	231336_at
131034	228796_at
131034	231336_at
22874	229245_at
22874	
22874	
22874	
105376671	
105376671	
55624	233638_s_at
55624	233638_s_at
55624	
55624	
55624	
55624	
55624	
55624	233638_s_at
55624	233639_at
55624	233638_s_at
55624	233638_s_at
139422	
139422	
84516	232343_at
84516	
84516	
84516	
84516	
84516	
84516	
84516	
163087	
163087	235414_at
163087	
163087	235414_at
163087	235414_at
163087	235414_at
163087	
163087	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
8733	
254879	
105378231	
123016	
123016	
123016	226120_at
123016	
123016	226120_at
123016	226120_at
123016	226120_at
123016	226120_at
123016	226120_at
123016	
123016	226120_at
123016	
123016	
123016	226120_at
123016	226120_at
123016	226120_at
123016	226120_at
163782	229125_at
163782	229125_at
163782	229125_at
163782	229125_at
101929338	
6618	
6618	
6618	
6618	
6618	
6618	
3269	
3269	
3269	
3269	
221078	230200_at
221078	
221078	
221078	230200_at
221078	
221078	
221078	
221078	
647589	
647589	
3804	
3804	
65055	
65055	
65055	
65055	
65055	
65055	
65055	
65055	
65055	
65055	
65055	
58530	
58530	
58530	
58530	
157739	
157739	
157739	
157739	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
10445	
6414	
6414	229620_at
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
6414	
3804	
3804	
3804	
3804	
3804	
503693	236311_at
64773	225505_s_at
64773	225505_s_at
64773	225505_s_at
64773	225505_s_at
64773	
64773	
102060414	
51023	228019_s_at
51023	228019_s_at
51023	228019_s_at
51023	
51023	228019_s_at
51023	
51023	
51023	
51023	
143684	232048_at
143684	226753_at
143684	232048_at
143684	226753_at
143684	
143684	232048_at
143684	226753_at
143684	232048_at
143684	
143684	
143684	
143684	
143684	
143684	
143684	
143684	
51294	
51294	
51294	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
9696	
54584	223564_s_at
54584	223563_at
54584	223564_s_at
54584	
54584	223564_s_at
54584	
54584	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
50813	
9218	239750_x_at
9218	225198_at
9218	228480_at
9218	
9218	
9218	
9218	
9218	
9218	
9218	
9218	242780_at
56648	235289_at
56648	235296_at
56648	
56648	
56648	
56648	
138883	
138883	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	223165_s_at
51447	
51447	223165_s_at
51447	
51447	223165_s_at
51447	
51447	
51447	
51447	
51447	
51447	223165_s_at
8367	
253639	
253639	
253639	
253639	
90576	
90576	
90576	
90576	
26696	
8861	
8861	
8861	
8861	
54858	237202_at
54858	223469_at
54858	
54858	
54858	
54858	
54858	
54858	
54858	
54858	
79269	222804_x_at
79269	
79269	222804_x_at
79269	222804_x_at
79269	222804_x_at
79269	230679_at
79269	226511_at
1609	226605_at
1609	226605_at
1609	
1609	
1609	
339983	228880_at
339983	235316_at
339983	228880_at
339983	235316_at
9934	
9934	
9934	
56894	223182_s_at
56894	223183_at
56894	224282_s_at
56894	223184_s_at
56894	225440_at
56894	
56894	
56894	223182_s_at
56894	223183_at
56894	224282_s_at
56894	223184_s_at
56894	225440_at
56894	223182_s_at
56894	223183_at
56894	224282_s_at
56894	223184_s_at
56894	225440_at
56894	
56894	223182_s_at
56894	223183_at
56894	224282_s_at
56894	223184_s_at
56894	225440_at
56894	223182_s_at
56894	223183_at
56894	224282_s_at
56894	223184_s_at
56894	225440_at
56894	
56894	
56894	
56894	
56894	
56894	224282_s_at
56894	
56894	224282_s_at
56894	224282_s_at
56894	224282_s_at
100506237	236579_at
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
55974	
348303	
348303	
348303	
348303	
348303	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
11321	
283140	
283140	227115_at
283140	227115_at
283140	227115_at
283140	
29796	228142_at
29796	228142_at
29796	228142_at
1175	
1175	
1175	
1175	
1175	
1175	
1175	
1175	
1175	
1175	
401463	
401463	
5999	
5999	
5999	
5999	
5999	
5999	
5999	
5999	
5999	
5999	
145553	228764_s_at
145553	228763_at
145553	228764_s_at
145553	228763_at
145553	228764_s_at
145553	228764_s_at
145553	228764_s_at
145553	228764_s_at
145553	228763_at
145553	228764_s_at
145553	228764_s_at
145553	228763_at
145553	228764_s_at
145553	228763_at
145553	228764_s_at
145553	228763_at
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
374977	
219578	
219578	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
2948	
3813	
3813	
3813	
100506599	
100506599	
100506599	
100506599	
148213	238962_at
148213	
148213	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
51131	
100507661	
23632	
23632	
23632	
23632	
23632	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
2879	
22982	
22982	
22982	
22982	
22982	
80264	238614_x_at
80264	
80264	
80264	
80264	
80264	
259197	
259197	
259197	
259197	
