EntrezGene ID	Ensembl Gene ID
406982	ENSG00000275534
100313829	ENSG00000221510
102466190	ENSG00000275526
199713	ENSG00000277179
5581	ENSG00000171132
26255	ENSG00000213005
100423029	ENSG00000266423
102465993	ENSG00000273848
102466251	ENSG00000276224
4758	ENSG00000223957
402778	ENSG00000244242
1238	ENSG00000144648
340168	ENSG00000203909
100500802	ENSG00000265917
100616469	ENSG00000264010
102465246	ENSG00000276622
445347	ENSG00000211689
5304	ENSG00000159763
730013	ENSG00000255277
595100	ENSG00000199574
100500916	ENSG00000264397
100533105	ENSG00000270024
101929478	ENSG00000259281
115795	ENSG00000163705
692091	ENSG00000221803
100500803	ENSG00000263634
100616417	ENSG00000264279
26832	ENSG00000200156
1263	ENSG00000173846
100616373	ENSG00000265284
406962	ENSG00000207721
93474	ENSG00000277462
677810	ENSG00000212588
6138	ENSG00000174748
100422866	ENSG00000263793
102466190	ENSG00000274407
54780	ENSG00000107672
100033441	ENSG00000200680
201229	ENSG00000232859
253018	ENSG00000231281
100500840	ENSG00000266398
407018	ENSG00000207808
51206	ENSG00000275931
102465446	ENSG00000277892
143872	ENSG00000165895
255403	ENSG00000250312
100302265	ENSG00000221421
26797	ENSG00000201754
100033816	ENSG00000201143
100616230	ENSG00000266271
102465256	ENSG00000274203
100422919	ENSG00000275604
6917	ENSG00000187735
100874002	ENSG00000248668
259296	ENSG00000276167
100500864	ENSG00000265641
126014	ENSG00000275644
10321	ENSG00000096006
100422874	ENSG00000266243
102466745	ENSG00000276606
10466	ENSG00000164597
100616480	ENSG00000266507
100033435	ENSG00000207279
3263	ENSG00000110169
102465248	ENSG00000275224
101928287	ENSG00000203650
84692	ENSG00000138483
79165	ENSG00000276774
101927143	ENSG00000232628
100033414	ENSG00000207001
84443	ENSG00000147234
84616	ENSG00000171396
677818	ENSG00000222370
8754	ENSG00000282230
102465472	ENSG00000275505
27120	ENSG00000104901
100313938	ENSG00000221369
654322	ENSG00000238363
100302226	ENSG00000221410
728072	ENSG00000237957
133060	ENSG00000163982
574469	ENSG00000207825
340390	ENSG00000179698
100616382	ENSG00000277407
26716	ENSG00000235132
338755	ENSG00000188124
101928539	ENSG00000249584
100616188	ENSG00000266634
100422989	ENSG00000263628
57674	ENSG00000173821
100126320	ENSG00000216192
102465480	ENSG00000277609
100616118	ENSG00000265210
102465500	ENSG00000277643
23120	ENSG00000118322
100126336	ENSG00000215991
79166	ENSG00000277267
8822	ENSG00000158815
284415	ENSG00000276066
100313838	ENSG00000212100
102466190	ENSG00000277261
5644	ENSG00000274247
6029	ENSG00000276168
767599	ENSG00000272344
102465449	ENSG00000277547
9972	ENSG00000124789
100616149	ENSG00000266589
100500886	ENSG00000266287
51156	ENSG00000278767
26869	ENSG00000207513
102466657	ENSG00000275770
94033	ENSG00000181867
56005	ENSG00000074842
3797	ENSG00000084731
7052	ENSG00000198959
619570	ENSG00000264549
26152	ENSG00000130684
100422957	ENSG00000264755
100422959	ENSG00000266518
100422844	ENSG00000277243
148206	ENSG00000160352
100500809	ENSG00000264566
100500820	ENSG00000264052
677820	ENSG00000266004
101929297	ENSG00000280765
102466880	ENSG00000275335
100616203	ENSG00000275238
1616	ENSG00000206279
29844	ENSG00000276323
100616441	ENSG00000264941
9907	ENSG00000242802
494335	ENSG00000199071
100526767	ENSG00000249884
359	ENSG00000167580
65243	ENSG00000187801
401093	ENSG00000229619
158833	ENSG00000204195
100126340	ENSG00000216058
165631	ENSG00000173200
414196	ENSG00000181800
57189	ENSG00000262599
79690	ENSG00000197093
340205	ENSG00000161911
101928661	ENSG00000237468
6928	ENSG00000275410
677767	ENSG00000238741
26831	ENSG00000199568
693144	ENSG00000207923
677778	ENSG00000277864
767593	ENSG00000201557
1136	ENSG00000080644
100616339	ENSG00000265699
102465861	ENSG00000276580
100302190	ENSG00000238705
100313841	ENSG00000221331
441864	ENSG00000275384
101927694	ENSG00000256659
1351	ENSG00000176340
353513	ENSG00000129862
100505915	ENSG00000260735
101928682	ENSG00000261697
692209	ENSG00000264994
677814	ENSG00000199477
100847088	ENSG00000263629
105374896	ENSG00000260673
149086	ENSG00000260386
100616383	ENSG00000265372
100616165	ENSG00000266063
196500	ENSG00000139200
64112	ENSG00000165943
101340251	ENSG00000238793
100847040	ENSG00000265859
51594	ENSG00000151779
90025	ENSG00000118420
594838	ENSG00000221500
619564	ENSG00000212296
9656	ENSG00000224587
100313771	ENSG00000221782
100423025	ENSG00000264757
3106	ENSG00000234745
767611	ENSG00000201318
9730	ENSG00000145041
100008587	ENSG00000276700
102465944	ENSG00000278069
100423016	ENSG00000264603
100616347	ENSG00000265226
389831	ENSG00000276256
102723360	ENSG00000276256
102724219	ENSG00000276256
102724441	ENSG00000276256
102724843	ENSG00000276256
102724951	ENSG00000276256
574460	ENSG00000207869
692085	ENSG00000206620
102465490	ENSG00000278278
102465536	ENSG00000274888
100616298	ENSG00000265061
5817	ENSG00000073008
390245	ENSG00000235268
100302148	ENSG00000221251
100302126	ENSG00000222246
103504738	ENSG00000278739
442914	ENSG00000199025
693155	ENSG00000278199
407044	ENSG00000207703
100847042	ENSG00000266542
25853	ENSG00000198876
100313914	ENSG00000221760
389434	ENSG00000009765
100313895	ENSG00000221442
4012	ENSG00000113441
9698	ENSG00000134644
101928708	ENSG00000261095
100422926	ENSG00000265333
3987	ENSG00000256671
100288695	ENSG00000256671
100616255	ENSG00000263735
102465521	ENSG00000274300
102465136	ENSG00000274620
102465856	ENSG00000274713
100422835	ENSG00000273803
402055	ENSG00000100104
103625684	ENSG00000207357
100422904	ENSG00000264395
1474	ENSG00000175315
100381270	ENSG00000257315
26771	ENSG00000207500
164091	ENSG00000182749
255919	ENSG00000205423
677819	ENSG00000207233
142683	ENSG00000158764
54716	ENSG00000163817
100616157	ENSG00000264764
102465494	ENSG00000278799
100302133	ENSG00000221419
406972	ENSG00000210741
54660	ENSG00000146001
147948	ENSG00000018869
100500898	ENSG00000263861
105379554	ENSG00000277400
11149	ENSG00000112276
100033447	ENSG00000201943
100500884	ENSG00000264089
692199	ENSG00000266755
6477	ENSG00000196470
677820	ENSG00000263879
837	ENSG00000196954
102465835	ENSG00000277590
100422880	ENSG00000264559
9231	ENSG00000151208
199713	ENSG00000167634
284551	ENSG00000223907
693173	ENSG00000207632
406897	ENSG00000207957
100616153	ENSG00000275057
100379224	ENSG00000186019
574515	ENSG00000207641
54033	ENSG00000185272
574494	ENSG00000207634
101954264	ENSG00000277610
101954268	ENSG00000277610
100500867	ENSG00000265213
100422973	ENSG00000266663
5158	ENSG00000133256
9437	ENSG00000273506
441631	ENSG00000110900
400798	ENSG00000213057
406932	ENSG00000208017
100616426	ENSG00000264309
338429	ENSG00000239169
56663	ENSG00000202111
100616117	ENSG00000264425
693193	ENSG00000207551
102466879	ENSG00000274940
692109	ENSG00000212452
100847005	ENSG00000277841
100616344	ENSG00000264136
26807	ENSG00000263764
100616231	ENSG00000265991
414236	ENSG00000222047
147645	ENSG00000186806
22937	ENSG00000114650
30846	ENSG00000024422
100422975	ENSG00000265392
100500888	ENSG00000266722
677831	ENSG00000271798
23466	ENSG00000183741
100302242	ENSG00000264555
100313773	ENSG00000221801
100422839	ENSG00000263390
100423010	ENSG00000263390
84669	ENSG00000170832
102465878	ENSG00000275810
102465435	ENSG00000274153
100422824	ENSG00000265396
1797	ENSG00000234798
388701	ENSG00000163263
100423037	ENSG00000266235
406980	ENSG00000275802
8334	ENSG00000180573
5184	ENSG00000124299
100036564	ENSG00000201300
677839	ENSG00000201512
100616425	ENSG00000265879
100616113	ENSG00000265827
100847015	ENSG00000264984
79825	ENSG00000114654
100302179	ENSG00000238517
102466745	ENSG00000276481
102466247	ENSG00000274466
100313923	ENSG00000251856
692092	ENSG00000266672
57498	ENSG00000134313
100423014	ENSG00000266463
100033448	ENSG00000200486
79166	ENSG00000278288
26121	ENSG00000274651
102464833	ENSG00000273695
102466191	ENSG00000278549
100616350	ENSG00000263407
79143	ENSG00000277025
100422883	ENSG00000266666
261726	ENSG00000143155
100616288	ENSG00000263575
100847086	ENSG00000263511
100616326	ENSG00000266415
100616159	ENSG00000265420
100616194	ENSG00000266017
79042	ENSG00000274672
100500813	ENSG00000266151
693212	ENSG00000207712
3111	ENSG00000231558
693125	ENSG00000207775
100500877	ENSG00000265193
100423017	ENSG00000265623
100616217	ENSG00000264574
100616464	ENSG00000264525
102465510	ENSG00000276472
692057	ENSG00000212304
114825	ENSG00000170234
3010	ENSG00000187475
55602	ENSG00000168564
102466738	ENSG00000273898
100423000	ENSG00000263693
23769	ENSG00000126500
79791	ENSG00000103264
102465431	ENSG00000278756
102465452	ENSG00000273630
102465882	ENSG00000277912
692111	ENSG00000223224
574475	ENSG00000207629
768219	ENSG00000211590
102466740	ENSG00000275884
100500862	ENSG00000275708
574030	ENSG00000208015
79000	ENSG00000127423
574451	ENSG00000272458
677849	ENSG00000199961
116938	ENSG00000209480
4696	ENSG00000274359
100616338	ENSG00000264470
100616471	ENSG00000264658
100313822	ENSG00000207871
51206	ENSG00000278316
55670	ENSG00000215193
693164	ENSG00000207956
51206	ENSG00000276211
692110	ENSG00000212534
100616452	ENSG00000276280
102465693	ENSG00000276733
4864	ENSG00000141458
8724	ENSG00000112335
57504	ENSG00000057935
7014	ENSG00000132604
664709	ENSG00000224578
100036565	ENSG00000200801
102724788	ENSG00000277196
100616470	ENSG00000266006
407027	ENSG00000207996
406965	ENSG00000211137
427	ENSG00000104763
100033453	ENSG00000201679
407048	ENSG00000276018
574482	ENSG00000207735
767568	ENSG00000200367
100422860	ENSG00000265806
103504737	ENSG00000216191
977	ENSG00000177697
26801	ENSG00000264086
100616358	ENSG00000265080
26782	ENSG00000207523
100616171	ENSG00000264703
102466876	ENSG00000273912
574476	ENSG00000207738
51719	ENSG00000135932
100033821	ENSG00000207245
100302210	ENSG00000223244
693229	ENSG00000207997
100169768	ENSG00000200370
102466204	ENSG00000275967
100008587	ENSG00000278233
100616218	ENSG00000265207
406901	ENSG00000198997
2538	ENSG00000131482
693225	ENSG00000207821
100500899	ENSG00000266617
677827	ENSG00000207493
100422943	ENSG00000264175
407036	ENSG00000207698
102466747	ENSG00000278005
100616394	ENSG00000263721
100033818	ENSG00000202261
4485	ENSG00000173531
102465453	ENSG00000277325
406978	ENSG00000207581
693195	ENSG00000207874
102465445	ENSG00000274298
102465251	ENSG00000275109
100302174	ENSG00000221767
100616395	ENSG00000264974
342510	ENSG00000186407
441864	ENSG00000276604
8483	ENSG00000138615
6060	ENSG00000207389
100616153	ENSG00000273627
692226	ENSG00000208883
406979	ENSG00000277328
574409	ENSG00000207762
102465467	ENSG00000277057
100616282	ENSG00000263565
26799	ENSG00000281147
654320	ENSG00000207304
1675	ENSG00000274619
407031	ENSG00000207962
100847050	ENSG00000264802
100126338	ENSG00000216090
79042	ENSG00000275165
693200	ENSG00000207571
100506376	ENSG00000205231
100423019	ENSG00000265165
724033	ENSG00000273684
6048	ENSG00000223767
100302258	ENSG00000222651
100422867	ENSG00000264803
100422929	ENSG00000265418
693127	ENSG00000208032
102466806	ENSG00000274304
100302283	ENSG00000221411
100616380	ENSG00000264377
28992	ENSG00000133315
100847032	ENSG00000265598
4580	ENSG00000173171
57501	ENSG00000114656
100147744	ENSG00000238923
693181	ENSG00000274643
102465832	ENSG00000273830
693178	ENSG00000207588
6203	ENSG00000274626
100423027	ENSG00000265965
100169755	ENSG00000200381
100616290	ENSG00000264571
102465429	ENSG00000273879
9437	ENSG00000277824
693143	ENSG00000207653
100302242	ENSG00000265895
100422850	ENSG00000265520
100126321	ENSG00000216042
102465451	ENSG00000275022
100616274	ENSG00000263642
767581	ENSG00000199798
441864	ENSG00000275123
101954269	ENSG00000207349
100302263	ENSG00000222326
26801	ENSG00000264202
728228	ENSG00000230176
100616216	ENSG00000265850
693176	ENSG00000208025
102466721	ENSG00000252219
100033433	ENSG00000275127
100302212	ENSG00000221795
574040	ENSG00000206760
100422938	ENSG00000265237
103695431	ENSG00000230390
677815	ENSG00000221491
6304	ENSG00000182568
574042	ENSG00000206811
64735	ENSG00000282469
406951	ENSG00000198987
677774	ENSG00000252947
102465538	ENSG00000278449
724027	ENSG00000207736
149018	ENSG00000203784
100302270	ENSG00000221227
692106	ENSG00000277512
100302243	ENSG00000275749
7272	ENSG00000112742
101929351	ENSG00000273061
101928468	ENSG00000275217
7512	ENSG00000122121
58493	ENSG00000148153
406973	ENSG00000207924
693217	ENSG00000207928
100616160	ENSG00000265089
100847005	ENSG00000275561
100847080	ENSG00000266146
140597	ENSG00000184905
100313779	ENSG00000278547
406950	ENSG00000208006
100500911	ENSG00000265395
1108	ENSG00000111642
26816	ENSG00000200259
102465450	ENSG00000276769
100422947	ENSG00000264358
254528	ENSG00000282650
221662	ENSG00000112183
26793	ENSG00000229686
5328	ENSG00000122861
102465432	ENSG00000278791
102466728	ENSG00000278349
10136	ENSG00000142789
100313777	ENSG00000211568
284415	ENSG00000275330
100423020	ENSG00000264349
574474	ENSG00000207862
100616463	ENSG00000266515
100423015	ENSG00000265873
130872	ENSG00000173209
102465868	ENSG00000273882
574433	ENSG00000199012
677801	ENSG00000201643
9301	ENSG00000275996
692233	ENSG00000265116
11118	ENSG00000186470
406912	ENSG00000207863
407015	ENSG00000199075
55655	ENSG00000278789
100847035	ENSG00000264539
100313830	ENSG00000221537
100616237	ENSG00000272188
100616385	ENSG00000278521
100313884	ENSG00000221616
102465855	ENSG00000278098
102466250	ENSG00000278098
100422994	ENSG00000265682
102466268	ENSG00000275259
102465910	ENSG00000275449
100190949	ENSG00000187658
283116	ENSG00000182053
100616321	ENSG00000263526
1299	ENSG00000092758
26778	ENSG00000207165
84501	ENSG00000204991
100616141	ENSG00000266262
6083	ENSG00000206680
677826	ENSG00000212607
102465461	ENSG00000278265
103504726	ENSG00000265776
102464837	ENSG00000277120
100616174	ENSG00000263734
57621	ENSG00000181472
102465249	ENSG00000275058
677772	ENSG00000251791
767566	ENSG00000200215
64711	ENSG00000276333
574456	ENSG00000273895
100033425	ENSG00000207137
102466918	ENSG00000278672
102466201	ENSG00000273945
100616402	ENSG00000265902
102465471	ENSG00000277784
1674	ENSG00000175084
693166	ENSG00000207627
102466259	ENSG00000275391
767612	ENSG00000200089
102465523	ENSG00000274621
388697	ENSG00000197915
100616142	ENSG00000273868
407054	ENSG00000271886
102466745	ENSG00000278141
84067	ENSG00000051009
29844	ENSG00000276263
102465906	ENSG00000277158
100847083	ENSG00000263750
102464828	ENSG00000278038
84437	ENSG00000170903
692092	ENSG00000265663
102465500	ENSG00000277860
26121	ENSG00000274894
401172	ENSG00000250490
102465141	ENSG00000277478
664614	ENSG00000207820
574410	ENSG00000208004
147798	ENSG00000277996
154150	ENSG00000112273
100616376	ENSG00000264211
100422949	ENSG00000265322
693230	ENSG00000208018
406893	ENSG00000199135
100302168	ENSG00000221417
102465491	ENSG00000278420
100616377	ENSG00000264099
100616252	ENSG00000221466
102465252	ENSG00000275184
9583	ENSG00000197217
102466737	ENSG00000275640
285407	ENSG00000248671
100616171	ENSG00000277989
100616183	ENSG00000264386
