EntrezGene ID	Ensembl Gene ID
499194	ENSRNOG00000011011
685170	ENSRNOG00000014771
29145	ENSRNOG00000001057
100362331	ENSRNOG00000031851
685881	ENSRNOG00000051000
29142	ENSRNOG00000016219
500985	ENSRNOG00000008444
288913	ENSRNOG00000049931
293763	ENSRNOG00000021071
298046	ENSRNOG00000059811
305203	ENSRNOG00000002035
24248	ENSRNOG00000008364
311423	ENSRNOG00000021234
307766	ENSRNOG00000018149
500874	ENSRNOG00000008934
304610	ENSRNOG00000043334
291245	ENSRNOG00000017833
292760	ENSRNOG00000025354
303206	ENSRNOG00000002763
171529	ENSRNOG00000019100
291434	ENSRNOG00000018680
29144	ENSRNOG00000003343
79438	ENSRNOG00000015061
29227	ENSRNOG00000009795
405936	ENSRNOG00000049448
294975	ENSRNOG00000014674
366452	ENSRNOG00000057616
641639	ENSRNOG00000033972
306357	ENSRNOG00000027257
89826	ENSRNOG00000009582
308820	ENSRNOG00000009462
113906	ENSRNOG00000022392
84395	ENSRNOG00000004626
81005	ENSRNOG00000016156
305035	ENSRNOG00000003795
25526	ENSRNOG00000015550
289759	ENSRNOG00000014409
364726	ENSRNOG00000059426
102557552	ENSRNOG00000059426
103690297	ENSRNOG00000059426
100911911	ENSRNOG00000020821
100910977	ENSRNOG00000011397
78985	ENSRNOG00000005664
681989	ENSRNOG00000049223
103692138	ENSRNOG00000057664
29539	ENSRNOG00000001344
287129	ENSRNOG00000016494
100910067	ENSRNOG00000055633
309544	ENSRNOG00000014705
366455	ENSRNOG00000028377
689748	ENSRNOG00000013616
100912097	ENSRNOG00000049285
297694	ENSRNOG00000008933
362969	ENSRNOG00000010141
305506	ENSRNOG00000049497
367117	ENSRNOG00000031132
292267	ENSRNOG00000019489
679462	ENSRNOG00000046204
313595	ENSRNOG00000048060
100912566	ENSRNOG00000048060
103694381	ENSRNOG00000000836
309458	ENSRNOG00000020304
100912252	ENSRNOG00000042206
313087	ENSRNOG00000006298
313445	ENSRNOG00000014029
297076	ENSRNOG00000033338
57809	ENSRNOG00000049536
100359498	ENSRNOG00000049536
100361506	ENSRNOG00000016716
100302447	ENSRNOG00000047115
317232	ENSRNOG00000002660
116677	ENSRNOG00000018003
58814	ENSRNOG00000010447
246254	ENSRNOG00000018666
313860	ENSRNOG00000004205
314906	ENSRNOG00000005299
362824	ENSRNOG00000039858
25515	ENSRNOG00000018815
79237	ENSRNOG00000016595
500384	ENSRNOG00000006608
100912543	ENSRNOG00000050632
155696	ENSRNOG00000055281
84022	ENSRNOG00000024119
50577	ENSRNOG00000016654
500110	ENSRNOG00000007707
24802	ENSRNOG00000046558
103694889	ENSRNOG00000046558
287469	ENSRNOG00000010870
298657	ENSRNOG00000021355
679949	ENSRNOG00000034075
171414	ENSRNOG00000014505
293377	ENSRNOG00000046869
317259	ENSRNOG00000003689
498633	ENSRNOG00000010785
501143	ENSRNOG00000015798
307851	ENSRNOG00000022721
298084	ENSRNOG00000012726
405242	ENSRNOG00000049947
297109	ENSRNOG00000010205
499588	ENSRNOG00000009487
689853	ENSRNOG00000052128
685025	ENSRNOG00000048990
690599	ENSRNOG00000042915
114628	ENSRNOG00000005250
500101	ENSRNOG00000028130
683687	ENSRNOG00000046874
360611	ENSRNOG00000009225
368002	ENSRNOG00000001453
316122	ENSRNOG00000000221
363462	ENSRNOG00000029038
290636	ENSRNOG00000018326
290381	ENSRNOG00000053145
364534	ENSRNOG00000019698
404839	ENSRNOG00000030406
65032	ENSRNOG00000018827
103694905	ENSRNOG00000018827
500040	ENSRNOG00000051952
304291	ENSRNOG00000051699
691120	ENSRNOG00000021037
310612	ENSRNOG00000014154
302247	ENSRNOG00000000340
100910010	ENSRNOG00000048560
103693060	ENSRNOG00000052550
502348	ENSRNOG00000025052
685378	ENSRNOG00000025404
404876	ENSRNOG00000030825
288666	ENSRNOG00000001274
207126	ENSRNOG00000001794
117104	ENSRNOG00000011158
114593	ENSRNOG00000018854
64028	ENSRNOG00000049784
305164	ENSRNOG00000061121
25410	ENSRNOG00000014282
311718	ENSRNOG00000014592
29740	ENSRNOG00000008843
300639	ENSRNOG00000059611
287615	ENSRNOG00000009819
246185	ENSRNOG00000047905
290612	ENSRNOG00000042623
686506	ENSRNOG00000045961
302953	ENSRNOG00000024445
309280	ENSRNOG00000060464
317391	ENSRNOG00000002959
287259	ENSRNOG00000047344
313866	ENSRNOG00000005124
100361234	ENSRNOG00000042163
499368	ENSRNOG00000026086
289352	ENSRNOG00000002393
293990	ENSRNOG00000013817
366124	ENSRNOG00000008467
286930	ENSRNOG00000020225
309147	ENSRNOG00000017512
299857	ENSRNOG00000008106
246149	ENSRNOG00000013369
302399	ENSRNOG00000002923
310640	ENSRNOG00000020518
685099	ENSRNOG00000014711
316616	ENSRNOG00000019592
289217	ENSRNOG00000003163
288259	ENSRNOG00000028292
313101	ENSRNOG00000005641
361238	ENSRNOG00000017093
302965	ENSRNOG00000003546
100362554	ENSRNOG00000012017
102554838	ENSRNOG00000031595
282839	ENSRNOG00000016681
360973	ENSRNOG00000009040
117062	ENSRNOG00000000488
311604	ENSRNOG00000027988
192256	ENSRNOG00000015528
499265	ENSRNOG00000036713
298671	ENSRNOG00000012586
306288	ENSRNOG00000051977
305256	ENSRNOG00000003392
24309	ENSRNOG00000021027
313783	ENSRNOG00000020519
310909	ENSRNOG00000015987
288242	ENSRNOG00000001692
313325	ENSRNOG00000009144
301249	ENSRNOG00000019511
25731	ENSRNOG00000019318
297458	ENSRNOG00000010090
690845	ENSRNOG00000031041
25652	ENSRNOG00000046468
311061	ENSRNOG00000008346
361773	ENSRNOG00000051680
81641	ENSRNOG00000014610
100912217	ENSRNOG00000047813
100912408	ENSRNOG00000047813
311491	ENSRNOG00000009461
493865	ENSRNOG00000024569
289026	ENSRNOG00000028353
361569	ENSRNOG00000059408
29282	ENSRNOG00000004107
367265	ENSRNOG00000004107
498594	ENSRNOG00000022726
117550	ENSRNOG00000017466
25471	ENSRNOG00000001984
25635	ENSRNOG00000018692
302976	ENSRNOG00000025117
114906	ENSRNOG00000012095
116656	ENSRNOG00000017770
445583	ENSRNOG00000019046
293012	ENSRNOG00000012057
293330	ENSRNOG00000017344
298606	ENSRNOG00000021526
315840	ENSRNOG00000011852
29245	ENSRNOG00000031927
292464	ENSRNOG00000014996
499541	ENSRNOG00000030171
302810	ENSRNOG00000005076
286975	ENSRNOG00000023881
289335	ENSRNOG00000003562
405086	ENSRNOG00000047291
117183	ENSRNOG00000042960
299507	ENSRNOG00000003942
360646	ENSRNOG00000025448
305571	ENSRNOG00000009267
290326	ENSRNOG00000015308
405066	ENSRNOG00000046425
315259	ENSRNOG00000022772
304695	ENSRNOG00000002882
304695	ENSRNOG00000002882
691153	ENSRNOG00000048187
362606	ENSRNOG00000008118
25162	ENSRNOG00000005472
688466	ENSRNOG00000038347
297392	ENSRNOG00000013712
686412	ENSRNOG00000050035
313017	ENSRNOG00000033153
361954	ENSRNOG00000012427
679383	ENSRNOG00000049244
65271	ENSRNOG00000003614
310230	ENSRNOG00000032426
296663	ENSRNOG00000046032
362528	ENSRNOG00000024663
287730	ENSRNOG00000020877
366507	ENSRNOG00000016200
24678	ENSRNOG00000000811
171142	ENSRNOG00000001770
25246	ENSRNOG00000008414
289318	ENSRNOG00000003310
293634	ENSRNOG00000015449
64632	ENSRNOG00000009617
100911734	ENSRNOG00000009617
691533	ENSRNOG00000027808
691533	ENSRNOG00000027808
680039	ENSRNOG00000027623
362078	ENSRNOG00000007242
296074	ENSRNOG00000005888
64524	ENSRNOG00000016064
316455	ENSRNOG00000023760
308310	ENSRNOG00000059741
114860	ENSRNOG00000009712
291841	ENSRNOG00000012271
29284	ENSRNOG00000018774
100911847	ENSRNOG00000018774
298370	ENSRNOG00000008090
499715	ENSRNOG00000033088
316249	ENSRNOG00000010232
100909761	ENSRNOG00000050004
100912306	ENSRNOG00000050004
689025	ENSRNOG00000032630
360553	ENSRNOG00000026508
289231	ENSRNOG00000005355
286898	ENSRNOG00000012062
499360	ENSRNOG00000014482
65984	ENSRNOG00000000967
288891	ENSRNOG00000059839
302044	ENSRNOG00000059839
314850	ENSRNOG00000005642
100363196	ENSRNOG00000023920
303068	ENSRNOG00000042980
288616	ENSRNOG00000000893
361107	ENSRNOG00000015280
84050	ENSRNOG00000004089
29672	ENSRNOG00000019868
305419	ENSRNOG00000003924
680920	ENSRNOG00000042468
317316	ENSRNOG00000002379
114588	ENSRNOG00000052405
498030	ENSRNOG00000036686
79558	ENSRNOG00000005033
117108	ENSRNOG00000007142
81634	ENSRNOG00000056756
364403	ENSRNOG00000010798
305610	ENSRNOG00000037462
25009	ENSRNOG00000000867
310667	ENSRNOG00000021138
64154	ENSRNOG00000003506
361242	ENSRNOG00000056376
363767	ENSRNOG00000001627
171050	ENSRNOG00000014980
116696	ENSRNOG00000019128
301120	ENSRNOG00000045947
303740	ENSRNOG00000004604
307920	ENSRNOG00000029558
300689	ENSRNOG00000018939
303946	ENSRNOG00000027756
689927	ENSRNOG00000042329
293678	ENSRNOG00000020617
361110	ENSRNOG00000017051
499027	ENSRNOG00000059551
103690981	ENSRNOG00000059551
290970	ENSRNOG00000033540
316213	ENSRNOG00000014328
293368	ENSRNOG00000019581
299938	ENSRNOG00000004401
246305	ENSRNOG00000013957
287080	ENSRNOG00000050126
363710	ENSRNOG00000050126
100912481	ENSRNOG00000046950
287772	ENSRNOG00000003117
360698	ENSRNOG00000002028
192252	ENSRNOG00000017850
311911	ENSRNOG00000009402
58953	ENSRNOG00000046975
315054	ENSRNOG00000007818
499334	ENSRNOG00000036615
100909537	ENSRNOG00000036758
29545	ENSRNOG00000002343
309212	ENSRNOG00000036631
314917	ENSRNOG00000004398
307724	ENSRNOG00000011829
502541	ENSRNOG00000059604
641632	ENSRNOG00000036897
297417	ENSRNOG00000018507
246043	ENSRNOG00000059182
298607	ENSRNOG00000012315
682787	ENSRNOG00000032840
140671	ENSRNOG00000018725
363195	ENSRNOG00000019332
502970	ENSRNOG00000008638
65193	ENSRNOG00000002149
315880	ENSRNOG00000014543
316312	ENSRNOG00000012718
361436	ENSRNOG00000026994
304507	ENSRNOG00000047076
299112	ENSRNOG00000004242
689374	ENSRNOG00000055557
293260	ENSRNOG00000016018
367254	ENSRNOG00000032108
100910472	ENSRNOG00000050582
289924	ENSRNOG00000006751
690142	ENSRNOG00000025898
25389	ENSRNOG00000003745
304410	ENSRNOG00000001484
363169	ENSRNOG00000004085
679944	ENSRNOG00000047089
298316	ENSRNOG00000052347
289229	ENSRNOG00000004889
691300	ENSRNOG00000021789
314870	ENSRNOG00000004226
361147	ENSRNOG00000022320
295839	ENSRNOG00000049509
498310	ENSRNOG00000042286
304922	ENSRNOG00000049851
362452	ENSRNOG00000006505
498281	ENSRNOG00000004029
679822	ENSRNOG00000061035
362826	ENSRNOG00000020407
654517	ENSRNOG00000013612
266774	ENSRNOG00000007576
690871	ENSRNOG00000042653
100361647	ENSRNOG00000033059
25345	ENSRNOG00000002539
293193	ENSRNOG00000018512
363509	ENSRNOG00000000869
307973	ENSRNOG00000000264
313385	ENSRNOG00000007779
64391	ENSRNOG00000020383
364050	ENSRNOG00000006785
500946	ENSRNOG00000056092
367304	ENSRNOG00000049873
300034	ENSRNOG00000008686
25154	ENSRNOG00000006831
361914	ENSRNOG00000028985
103692169	ENSRNOG00000052279
405963	ENSRNOG00000047818
25710	ENSRNOG00000015994
301024	ENSRNOG00000020853
305842	ENSRNOG00000055367
103694852	ENSRNOG00000055367
102550196	ENSRNOG00000021551
192271	ENSRNOG00000037524
315914	ENSRNOG00000060846
363498	ENSRNOG00000032729
85250	ENSRNOG00000003736
497983	ENSRNOG00000004417
499716	ENSRNOG00000060107
363948	ENSRNOG00000014556
363948	ENSRNOG00000014556
308758	ENSRNOG00000012236
170956	ENSRNOG00000001996
293794	ENSRNOG00000053559
315759	ENSRNOG00000030800
287231	ENSRNOG00000032396
405027	ENSRNOG00000059089
554172	ENSRNOG00000060614
299152	ENSRNOG00000038496
353250	ENSRNOG00000026653
295721	ENSRNOG00000029578
308900	ENSRNOG00000017900
360161	ENSRNOG00000010897
290789	ENSRNOG00000011424
266715	ENSRNOG00000047211
170670	ENSRNOG00000024629
684233	ENSRNOG00000047499
499110	ENSRNOG00000029805
295910	ENSRNOG00000060711
686087	ENSRNOG00000058316
292887	ENSRNOG00000020289
690206	ENSRNOG00000013566
316435	ENSRNOG00000017631
298103	ENSRNOG00000008163
60666	ENSRNOG00000056457
25378	ENSRNOG00000019377
296959	ENSRNOG00000028092
310306	ENSRNOG00000030639
29496	ENSRNOG00000004964
500837	ENSRNOG00000004189
245708	ENSRNOG00000015724
192211	ENSRNOG00000014710
681178	ENSRNOG00000018532
63882	ENSRNOG00000019985
116744	ENSRNOG00000013656
171085	ENSRNOG00000016405
293939	ENSRNOG00000012911
25242	ENSRNOG00000031174
500305	ENSRNOG00000007340
363542	ENSRNOG00000003137
261737	ENSRNOG00000037871
378774	ENSRNOG00000027857
81643	ENSRNOG00000015511
298385	ENSRNOG00000012778
494192	ENSRNOG00000042912
246047	ENSRNOG00000048982
102552805	ENSRNOG00000052581
302813	ENSRNOG00000024517
306950	ENSRNOG00000017180
304023	ENSRNOG00000001653
81517	ENSRNOG00000017560
361474	ENSRNOG00000018163
102549391	ENSRNOG00000054481
102550609	ENSRNOG00000054481
306332	ENSRNOG00000014454
691075	ENSRNOG00000009567
293129	ENSRNOG00000012292
361070	ENSRNOG00000013288
500673	ENSRNOG00000031655
25523	ENSRNOG00000002361
286976	ENSRNOG00000059540
362867	ENSRNOG00000056493
266735	ENSRNOG00000032472
298394	ENSRNOG00000033862
498580	ENSRNOG00000042628
362391	ENSRNOG00000017720
316265	ENSRNOG00000013600
140938	ENSRNOG00000020022
100361422	ENSRNOG00000031956
65039	ENSRNOG00000033761
298081	ENSRNOG00000012454
25008	ENSRNOG00000000838
360518	ENSRNOG00000002810
29705	ENSRNOG00000003512
305307	ENSRNOG00000002174
309828	ENSRNOG00000000547
300603	ENSRNOG00000039244
360604	ENSRNOG00000003273
313488	ENSRNOG00000014863
288587	ENSRNOG00000001428
309816	ENSRNOG00000000599
84411	ENSRNOG00000008691
100361571	ENSRNOG00000012955
302817	ENSRNOG00000030622
85434	ENSRNOG00000019975
60393	ENSRNOG00000001960
101241893	ENSRNOG00000042686
297418	ENSRNOG00000008838
500901	ENSRNOG00000016566
296152	ENSRNOG00000006830
246774	ENSRNOG00000008416
405322	ENSRNOG00000048499
287924	ENSRNOG00000025252
116469	ENSRNOG00000015394
315114	ENSRNOG00000007300
408218	ENSRNOG00000026025
81527	ENSRNOG00000031232
100912849	ENSRNOG00000015386
245962	ENSRNOG00000004737
361845	ENSRNOG00000055391
171501	ENSRNOG00000013956
361836	ENSRNOG00000000387
308322	ENSRNOG00000015071
298890	ENSRNOG00000052758
24368	ENSRNOG00000003653
29397	ENSRNOG00000007335
81683	ENSRNOG00000006589
103694877	ENSRNOG00000006589
60662	ENSRNOG00000022631
299600	ENSRNOG00000008199
691272	ENSRNOG00000043229
362280	ENSRNOG00000005246
414793	ENSRNOG00000031607
103691261	ENSRNOG00000036648
680883	ENSRNOG00000007508
364624	ENSRNOG00000015375
303112	ENSRNOG00000021731
296301	ENSRNOG00000017405
29235	ENSRNOG00000027060
361717	ENSRNOG00000043060
305751	ENSRNOG00000008565
300029	ENSRNOG00000007500
689043	ENSRNOG00000005830
81718	ENSRNOG00000000158
499431	ENSRNOG00000000552
314771	ENSRNOG00000004635
66017	ENSRNOG00000000109
405368	ENSRNOG00000047803
25302	ENSRNOG00000010853
364723	ENSRNOG00000045840
500351	ENSRNOG00000045840
679983	ENSRNOG00000045840
680097	ENSRNOG00000045840
100360950	ENSRNOG00000045840
102548682	ENSRNOG00000045840
102551184	ENSRNOG00000045840
102557184	ENSRNOG00000045840
25632	ENSRNOG00000029886
103690037	ENSRNOG00000045677
103689994	ENSRNOG00000047471
25287	ENSRNOG00000012966
80849	ENSRNOG00000017660
300186	ENSRNOG00000007032
300186	ENSRNOG00000007032
296849	ENSRNOG00000012513
64124	ENSRNOG00000033940
171081	ENSRNOG00000000187
314405	ENSRNOG00000009117
27137	ENSRNOG00000001050
299514	ENSRNOG00000004492
192274	ENSRNOG00000023497
102552497	ENSRNOG00000039455
102556410	ENSRNOG00000045964
679692	ENSRNOG00000004402
366799	ENSRNOG00000048132
301306	ENSRNOG00000014123
361564	ENSRNOG00000031739
498789	ENSRNOG00000038361
24767	ENSRNOG00000030981
64303	ENSRNOG00000003975
171334	ENSRNOG00000007270
690262	ENSRNOG00000004773
171576	ENSRNOG00000007906
365395	ENSRNOG00000018752
300795	ENSRNOG00000016561
102549595	ENSRNOG00000054413
102554666	ENSRNOG00000054413
360820	ENSRNOG00000001149
313843	ENSRNOG00000007023
54249	ENSRNOG00000033564
307235	ENSRNOG00000055647
298936	ENSRNOG00000004928
405026	ENSRNOG00000013077
314190	ENSRNOG00000004425
679321	ENSRNOG00000049456
316764	ENSRNOG00000025527
303443	ENSRNOG00000032768
245926	ENSRNOG00000016919
501570	ENSRNOG00000003748
405926	ENSRNOG00000029226
316237	ENSRNOG00000019463
499972	ENSRNOG00000024885
365322	ENSRNOG00000018514
300219	ENSRNOG00000060703
498257	ENSRNOG00000024825
117087	ENSRNOG00000002956
314273	ENSRNOG00000004556
361002	ENSRNOG00000013112
116569	ENSRNOG00000003681
288041	ENSRNOG00000033623
405048	ENSRNOG00000033492
296076	ENSRNOG00000007512
405078	ENSRNOG00000031942
300472	ENSRNOG00000047235
685691	ENSRNOG00000019310
309187	ENSRNOG00000021203
502784	ENSRNOG00000023657
308303	ENSRNOG00000048963
681352	ENSRNOG00000029855
305475	ENSRNOG00000019645
432358	ENSRNOG00000023601
84422	ENSRNOG00000020309
362572	ENSRNOG00000019842
367218	ENSRNOG00000020193
29362	ENSRNOG00000019383
114552	ENSRNOG00000009308
103693495	ENSRNOG00000047517
315111	ENSRNOG00000048970
100911804	ENSRNOG00000048970
282832	ENSRNOG00000006311
64627	ENSRNOG00000054017
364723	ENSRNOG00000054017
679983	ENSRNOG00000054017
680097	ENSRNOG00000054017
100360950	ENSRNOG00000054017
102548682	ENSRNOG00000054017
102551184	ENSRNOG00000054017
102557184	ENSRNOG00000054017
288850	ENSRNOG00000047357
29627	ENSRNOG00000054204
103689989	ENSRNOG00000016792
688407	ENSRNOG00000046700
293305	ENSRNOG00000046999
500847	ENSRNOG00000005129
295446	ENSRNOG00000011454
363656	ENSRNOG00000022232
301066	ENSRNOG00000026759
361295	ENSRNOG00000016800
100910779	ENSRNOG00000017100
282582	ENSRNOG00000008168
499271	ENSRNOG00000036703
316129	ENSRNOG00000048411
296706	ENSRNOG00000010551
689918	ENSRNOG00000006098
103694591	ENSRNOG00000059366
103694598	ENSRNOG00000059366
103694599	ENSRNOG00000059366
103694600	ENSRNOG00000059366
103694601	ENSRNOG00000059366
103694602	ENSRNOG00000059366
103694603	ENSRNOG00000059366
103694604	ENSRNOG00000059366
103694605	ENSRNOG00000059366
103694606	ENSRNOG00000059366
103694607	ENSRNOG00000059366
103694608	ENSRNOG00000059366
103694609	ENSRNOG00000059366
103694610	ENSRNOG00000059366
103694611	ENSRNOG00000059366
103694612	ENSRNOG00000059366
103694613	ENSRNOG00000059366
103694614	ENSRNOG00000059366
103694768	ENSRNOG00000059366
100910292	ENSRNOG00000046925
100912233	ENSRNOG00000046925
307348	ENSRNOG00000025324
690294	ENSRNOG00000016091
290303	ENSRNOG00000015095
293645	ENSRNOG00000020857
364974	ENSRNOG00000003504
500362	ENSRNOG00000015910
365337	ENSRNOG00000025819
307492	ENSRNOG00000028105
100363275	ENSRNOG00000012991
404983	ENSRNOG00000029104
691849	ENSRNOG00000052869
288823	ENSRNOG00000008464
64533	ENSRNOG00000046493
29553	ENSRNOG00000009790
302421	ENSRNOG00000002800
405248	ENSRNOG00000049657
305922	ENSRNOG00000056343
289833	ENSRNOG00000009881
361057	ENSRNOG00000009873
680718	ENSRNOG00000040000
24963	ENSRNOG00000047966
689931	ENSRNOG00000011923
64042	ENSRNOG00000014081
29602	ENSRNOG00000015655
29439	ENSRNOG00000016379
29491	ENSRNOG00000002001
688400	ENSRNOG00000033064
25637	ENSRNOG00000004094
25282	ENSRNOG00000001170
310244	ENSRNOG00000022356
291582	ENSRNOG00000058193
24783	ENSRNOG00000015567
691670	ENSRNOG00000049919
405357	ENSRNOG00000058318
641629	ENSRNOG00000053114
500795	ENSRNOG00000016193
25630	ENSRNOG00000011329
100364062	ENSRNOG00000011329
688288	ENSRNOG00000045791
286919	ENSRNOG00000005788
366276	ENSRNOG00000051498
501007	ENSRNOG00000026238
361368	ENSRNOG00000013742
84024	ENSRNOG00000008902
54303	ENSRNOG00000036870
501658	ENSRNOG00000048606
100912478	ENSRNOG00000048606
295725	ENSRNOG00000009586
498270	ENSRNOG00000025005
24282	ENSRNOG00000055384
361424	ENSRNOG00000017646
432360	ENSRNOG00000046905
315190	ENSRNOG00000013593
689972	ENSRNOG00000009043
296621	ENSRNOG00000016794
300950	ENSRNOG00000012862
361326	ENSRNOG00000059142
499544	ENSRNOG00000030204
301516	ENSRNOG00000016913
309429	ENSRNOG00000016023
25011	ENSRNOG00000047945
680424	ENSRNOG00000024012
309758	ENSRNOG00000061040
688819	ENSRNOG00000009898
100362965	ENSRNOG00000022595
317439	ENSRNOG00000024250
294744	ENSRNOG00000010461
296028	ENSRNOG00000045988
65201	ENSRNOG00000001247
690374	ENSRNOG00000008215
309373	ENSRNOG00000013813
305021	ENSRNOG00000037984
311731	ENSRNOG00000018657
316810	ENSRNOG00000002091
680971	ENSRNOG00000015501
302982	ENSRNOG00000024867
315530	ENSRNOG00000008709
81766	ENSRNOG00000021035
689907	ENSRNOG00000001048
654496	ENSRNOG00000043370
360763	ENSRNOG00000033411
310190	ENSRNOG00000012109
316736	ENSRNOG00000014837
305477	ENSRNOG00000024945
100362978	ENSRNOG00000045804
100912374	ENSRNOG00000048206
25447	ENSRNOG00000004898
290842	ENSRNOG00000018040
300751	ENSRNOG00000009332
307410	ENSRNOG00000019235
362316	ENSRNOG00000007151
65278	ENSRNOG00000018529
291015	ENSRNOG00000029792
24494	ENSRNOG00000004649
691770	ENSRNOG00000042446
100910929	ENSRNOG00000052512
681375	ENSRNOG00000030708
363001	ENSRNOG00000058430
81637	ENSRNOG00000019534
306081	ENSRNOG00000013306
500881	ENSRNOG00000054367
24252	ENSRNOG00000010918
84551	ENSRNOG00000014311
360581	ENSRNOG00000002757
29466	ENSRNOG00000052025
315650	ENSRNOG00000011277
364867	ENSRNOG00000042070
64445	ENSRNOG00000019843
301252	ENSRNOG00000019834
287101	ENSRNOG00000003657
296474	ENSRNOG00000013267
296678	ENSRNOG00000029069
405977	ENSRNOG00000049225
100909501	ENSRNOG00000049225
361109	ENSRNOG00000016015
114612	ENSRNOG00000000841
404896	ENSRNOG00000056144
292098	ENSRNOG00000026791
296072	ENSRNOG00000005209
690680	ENSRNOG00000029458
362865	ENSRNOG00000005228
300108	ENSRNOG00000022296
501036	ENSRNOG00000047917
259221	ENSRNOG00000054058
308961	ENSRNOG00000018048
681377	ENSRNOG00000008807
360956	ENSRNOG00000006400
362672	ENSRNOG00000024796
287419	ENSRNOG00000004980
362978	ENSRNOG00000004659
289255	ENSRNOG00000003521
24255	ENSRNOG00000055103
296758	ENSRNOG00000012785
314618	ENSRNOG00000013220
311024	ENSRNOG00000004680
310727	ENSRNOG00000037190
295712	ENSRNOG00000034115
171451	ENSRNOG00000037850
316096	ENSRNOG00000032919
293628	ENSRNOG00000050181
85258	ENSRNOG00000017609
500311	ENSRNOG00000015331
79423	ENSRNOG00000053334
81819	ENSRNOG00000026203
399679	ENSRNOG00000015478
25661	ENSRNOG00000014288
362702	ENSRNOG00000034026
299612	ENSRNOG00000016399
304881	ENSRNOG00000048267
102547850	ENSRNOG00000048267
103690034	ENSRNOG00000017067
114123	ENSRNOG00000006916
679837	ENSRNOG00000018384
309812	ENSRNOG00000000593
311797	ENSRNOG00000010019
29557	ENSRNOG00000016983
364878	ENSRNOG00000023013
313658	ENSRNOG00000018183
266767	ENSRNOG00000007581
362605	ENSRNOG00000024259
499732	ENSRNOG00000009555
84391	ENSRNOG00000014000
292594	ENSRNOG00000027811
140734	ENSRNOG00000008921
155140	ENSRNOG00000003254
100034253	ENSRNOG00000002509
301374	ENSRNOG00000016447
287731	ENSRNOG00000020894
494309	ENSRNOG00000043367
252900	ENSRNOG00000016573
299341	ENSRNOG00000011542
678743	ENSRNOG00000033528
304709	ENSRNOG00000003151
299330	ENSRNOG00000007184
103690170	ENSRNOG00000007184
311647	ENSRNOG00000006952
50671	ENSRNOG00000045636
25648	ENSRNOG00000000924
305311	ENSRNOG00000025925
296272	ENSRNOG00000000012
306353	ENSRNOG00000033318
309126	ENSRNOG00000014999
303337	ENSRNOG00000014135
114903	ENSRNOG00000017681
303311	ENSRNOG00000003121
498547	ENSRNOG00000009471
314537	ENSRNOG00000006398
81679	ENSRNOG00000015380
363630	ENSRNOG00000037613
64474	ENSRNOG00000031479
314649	ENSRNOG00000005370
405967	ENSRNOG00000050013
297865	ENSRNOG00000032307
305880	ENSRNOG00000011592
313594	ENSRNOG00000055915
289606	ENSRNOG00000002349
306229	ENSRNOG00000011636
500386	ENSRNOG00000008382
102551035	ENSRNOG00000029935
306549	ENSRNOG00000014628
362825	ENSRNOG00000020601
192267	ENSRNOG00000049515
63888	ENSRNOG00000009736
170920	ENSRNOG00000007172
301250	ENSRNOG00000019734
287990	ENSRNOG00000001764
102546572	ENSRNOG00000004947
246233	ENSRNOG00000021174
313771	ENSRNOG00000022455
114114	ENSRNOG00000001813
307645	ENSRNOG00000039891
405957	ENSRNOG00000027004
361709	ENSRNOG00000026114
299154	ENSRNOG00000007336
688721	ENSRNOG00000019356
287109	ENSRNOG00000057186
294254	ENSRNOG00000050647
405345	ENSRNOG00000029054
364901	ENSRNOG00000022691
499624	ENSRNOG00000038044
360560	ENSRNOG00000014027
25145	ENSRNOG00000000321
405046	ENSRNOG00000045676
315936	ENSRNOG00000012386
304887	ENSRNOG00000004736
291854	ENSRNOG00000014896
79256	ENSRNOG00000002292
362604	ENSRNOG00000042455
287835	ENSRNOG00000006359
500797	ENSRNOG00000010423
296488	ENSRNOG00000019047
691993	ENSRNOG00000037409
102554315	ENSRNOG00000006112
246307	ENSRNOG00000020202
25272	ENSRNOG00000002079
304603	ENSRNOG00000033466
360531	ENSRNOG00000002575
498873	ENSRNOG00000038955
100912340	ENSRNOG00000052824
294094	ENSRNOG00000019409
305424	ENSRNOG00000005261
300983	ENSRNOG00000012073
307480	ENSRNOG00000019276
25601	ENSRNOG00000018191
100362124	ENSRNOG00000016545
25631	ENSRNOG00000008620
297821	ENSRNOG00000040040
365382	ENSRNOG00000017635
300083	ENSRNOG00000018920
292666	ENSRNOG00000029485
306868	ENSRNOG00000016497
292759	ENSRNOG00000019962
498311	ENSRNOG00000029371
100362904	ENSRNOG00000046669
309798	ENSRNOG00000000823
315600	ENSRNOG00000010733
303611	ENSRNOG00000013659
362347	ENSRNOG00000031385
289881	ENSRNOG00000048308
304375	ENSRNOG00000001404
301515	ENSRNOG00000016886
303293	ENSRNOG00000024553
298267	ENSRNOG00000010514
29359	ENSRNOG00000003164
60571	ENSRNOG00000015236
296198	ENSRNOG00000006032
363040	ENSRNOG00000009850
498365	ENSRNOG00000026518
58980	ENSRNOG00000008121
293996	ENSRNOG00000032946
315740	ENSRNOG00000014080
687679	ENSRNOG00000032232
287324	ENSRNOG00000046642
100910837	ENSRNOG00000046642
500538	ENSRNOG00000023786
83623	ENSRNOG00000048056
116459	ENSRNOG00000010248
304521	ENSRNOG00000001124
405110	ENSRNOG00000047897
