EntrezGene ID	Associated Gene Name
300124	Pkdrej
84494	Trpc4
315806	Prtg
767613	Gpr17
404834	Olr648
303163	Igtp
311880	Gapvd1
405929	Olr344
313977	Lpin1
50546	Insl6
294565	Fam13c
499353	Cyp2c24
300967	Tmem108
66014	Impg1
364140	Gsx2
502317	Aplp1
613267	Entpd8
246768	Cby1
56765	Plvap
499951	Gata5
310635	Arhgef2
305150	Hsd17b13
290963	Npepo
314587	Zfp472
361883	Mrps27
289482	Naa11
308511	Chst8
296147	Chchd5
360937	Tbc1d1
64203	Bcat2
294239	Ddah2
100912405	LOC100912405
295588	Rnd3
499926	Bpifb1
100911963	Syne4l1
100909856	LOC100909856
308516	Rhpn2
100361672	Zc2hc1b
309129	Fcho2
364835	Sft2d3
25743	Kcnj6
500549	Zscan20
367166	Hyal1
298443	Toe1
117089	Ngfrap1
295360	Kcna10
288175	Tmem30c
362575	Med8
311144	Itga4
103693384	LOC103693384
103693823	LOC103693384
685859	Ubxn2a
499322	Fam111a
286915	Vom2r53
292851	Klk9
688518	Pabpc5
293186	Lyve1
84352	Col1a2
84352	Col1a2
103689932	Col1a2
103689932	Col1a2
362242	Snta1
302087	LOC100910744
100910744	LOC100910744
100911958	LOC100910744
314436	Elk1
24654	Plcb1
24852	Tpm4
296679	Olr417
64528	Golga2
64226	Mlst8
100361139	LOC100361139
361944	Elf2
680045	LOC680045
294157	Olr1702
81807	Tceb2
29636	F2rl2
367056	Ccdc15
316242	Tcte1
286995	Defa5
56010	Ywhag
303953	Abhd10
360521	Rufy1
293117	Ankrd42
691531	Rps28
116490	Snai1
362431	Clec4a3
365583	Dse
689039	LOC689039
103690023	LOC689039
353305	Tbx3
116777	Cdh3
362095	Gtf3c5
171136	Cblb
300568	Olr1243
363653	Efcab5
689712	Tmed11
94199	Dpep1
103689959	RGD1564887
680312	Hist1h2bk
114216	S100a3
315094	Hgh1
299265	RGD1309028
312651	Ift122
365183	Fcar
313020	Wdtc1
688705	Dgki
680906	Fam169b
298449	Klf17
311327	Casc5
85385	Shc1
690448	Tas2r120
29155	Capn3
399684	LOC103693015
399684	LOC103693015
287699	Krt13
362358	Krba1
94201	Cdk4
116699	Inpp4b
100362324	Dhx29
246769	Hint3
79122	Fdxr
282821	Has1
362886	Rassf3
304965	Fcrla
361014	Ngly1
60628	Cxcr4
367734	Hypm
306183	Farp1
299617	Abhd17a
29739	Gclm
300030	Rhpn1
292127	Dclre1a
688903	Nme5
290317	Sox7
29558	Fcgrt
25176	Slc25a5
289777	Fignl1
363974	Nckap5
29671	Psma4
289633	Nwd2
313498	Cd72
363412	Zfp609
317599	Atp11c
365807	Vom2r47
246314	Tor1aip1
296541	Il36a
306344	Arrdc2
81654	Dlat
360746	Ppil2
100912507	LOC100912507
83819	Slc26a5
498898	Dok6
115769	Tjp2
500450	Tpm2
80338	Zbtb10
300615	Olr1314
292770	Spint2
85252	Xpo1
361071	Sucla2
299599	Theg
293130	Ndufc2
500567	LOC500567
494245	Vom1r26
368084	Wbscr22
362891	Os9
298376	Gpx7
300676	Ttc36
405341	Olr1160
307302	Cep120
313524	Zswim5
313524	Zswim5
304396	Lrwd1
54230	Btg3
361640	Polr3e
361181	Cul4a
100910858	LOC100910858
501854	Rab7b
306866	Slc35b3
300866	Lca5
29347	LOC100911581
500678	RGD1562540
64568	Galp
293057	Whamm
293864	Ubl4a
25124	Stat1
367264	Stat1
500761	Apof
315323	Krt4
361986	Slc39a1
691918	Haus2
94203	Pgf
25739	Pygb
25400	Camk2a
296257	Cst7
29244	Gch1
313981	Nol10
65196	B4galt6
25317	Fgf1
308789	Eftud1
25341	Tnfrsf11b
361275	Bend7
252858	Frmd4b
687508	Cox7a1
311202	Gyltl1b
103694737	LOC103694737
103694745	LOC103694737
404792	Olr785
304447	Myl6
362816	Myl6
685867	Myl6
685883	Myl6
100909726	Myl6
100910474	Myl6
102551071	Myl6
102548541	LOC102548541
294508	Pald1
308106	Map3k4
298381	Echdc2
246255	Ppp2r2d
100912026	LOC100912026
100912405	LOC100912026
315272	Ano6
362979	Panx2
311716	Col20a1
309945	Arrdc3
24166	Adcyap1
404840	Olr640
494535	Taar7c
360540	Akap10
315714	Loxl1
171060	Il13ra2
292199	RGD1310049
24277	Crygc
619579	Nrbp1
498664	Tex29
81677	Itpka
102551497	LOC102551497
379044	Qrfp
100909783	Qrfp
311847	Dolk
314205	Arid4a
54243	Cr1l
296461	Osbpl2
170577	Mark3
498065	Lca5l
304580	Ssh1
404848	Olr623
103691893	LOC103691893
309140	Mrpl21
290564	Mettl6
361671	Pwwp2b
307526	Ammecr1l
63835	Ctla4
313583	Sf3a3
102551846	LOC102551846
309361	Chuk
315045	Pop1
406865	G6b
25437	Emd
66025	Lpar3
288135	Retnlg
117533	Gmpr
362437	Iffo1
502086	RGD1564308
124440	Rpl41
499749	Tprn
361285	Mllt10
25521	Prkar1b
313047	Yars
362602	Zmym6
56064	Nptn
361825	LOC103694876
103694876	LOC103694876
316018	Rtp3
29726	Slc22a5
312477	Dok1
24638	Pfkfb1
362175	RGD1563222
60371	Birc2
24551	Mdh1
29512	Padi4
406005	Olr1584
314260	Plek2
315795	Cgnl1
291565	Afap1l1
502990	Nipal3
298841	Atraid
288858	Olr1016
690559	Zfp758
103690343	Zfp758
297768	Lactb2
317196	Klhl4
289568	RGD1311575
680537	Whsc1
295362	Gstm6l
299829	RGD1559995
301101	RGD1559995
311031	RGD1559995
690826	Pcdhb15
405015	Olr72
310769	Wdr77
362576	RGD1305347
266738	Prop1
303010	Cpeb4
29722	Apbb1
362849	March2
405169	Olr1158
501896	RGD1565660
361221	Nol8
100913063	Cd79a
287125	Nubp2
641623	Defb3
641624	Defb3
362676	Fam213b
293142	Spcs2
314417	Papola
25325	Il10
497672	Brca1
304208	Cers4
114589	Cntn5
691231	Gemin5
682793	LOC682793
685963	LOC682793
362704	Bre
117551	Ccl22
302980	Fahd1
688555	Atg10
100909620	LOC100909620
288118	Tmprss7
405983	Olr1391
25263	Mal
313433	RGD1564541
54267	Maf
314131	Insm2
497955	Tlcd2
296571	Phpt1
303914	Ildr1
303914	Ildr1
311783	Il36rn
114634	Six1
114209	Phyh
24994	RT1-S2
500415	Lrrc69
245957	Ddx46
171122	Rab29
293247	Olr108
317431	Ribc1
266803	Sostdc1
501088	Tbc1d5
361506	Leng8
690961	Cog2
304282	Baiap2l1
308190	Cyp26c1
100363074	Acot11
360656	Cdr2l
500996	Layn
362044	Cenpe
362398	Plxna1
290553	Mustn1
362284	Phactr3
299811	Cpsf6
297969	Rars2
313744	Nol9
680246	Tdgf1
25037	Mobp
288398	RGD1562451
24584	Mylpf
315150	Adsl
362779	Vrk1
83624	Ppig
361846	Vps26a
499219	LOC499219
83688	Taldo1
366333	Faxc
64539	Ndufv3
297523	Vgll4
291539	Psmg2
286758	Aqp11
288908	Cc2d1a
679584	Ccdc27
313225	Murc
81516	Smad7
124451	Lhx5
367902	Armcx3
114031	Fstl3
311055	Tanc1
314862	Dyrk2
362919	RGD1564420
296346	Oser1
100360077	Znhit1
317343	Med14
405314	LOC100912388
64046	Mre11a
24483	Igf2
24718	Reln
294011	Sfxn2
500349	Gprc5d
29211	Sptbn2
291794	Snrpd1
29684	Klrc3
500338	Klrc3
292907	Ruvbl2
363555	Wfikkn1
259275	Ostf1
100363361	Zfp687
301076	Zfp445
303601	Cyb561
171299	Foxd1
315711	Sema7a
497987	Hoxb5
315833	Klhl31
298300	Ttc22
100365921	Pigy
100910041	LOC100910041
307948	Map10
295704	Ube2l6
114596	Wap
302536	RGD1561661
171055	Cd79b
364535	Tmem161a
308022	Mcoln3
315981	Col6a4
498729	RGD1562963
499254	Tmc7
171305	Clk3
29446	Ghrh
292531	Vom2r26
300963	Cep63
60575	Napsa
300790	Slc51b
66019	Cdx2
681325	LOC681325
315219	Tymp
89823	Trpc6
24291	Ctrb1
501052	Tusc2
314304	Acot3
116726	Slc7a9
155812	Trim9
502995	Oog1
103692131	NEWGENE_1564605
310745	Dclre1b
304951	Nuf2
302559	Wdr45
29687	C1qb
297824	Dpy19l4
291670	Cxxc5
681300	Cxxc5
308869	LOC100361543
100361543	LOC100361543
298138	Rasef
312690	Phc1
304885	Fam20b
501736	Cd300a
360254	Brca2
316209	Med20
689790	Clec2d
294661	S100z
680609	Ebi3
299940	Sntb1
408225	Wfdc6b
113914	Taar1
361430	Piezo1
303496	Tbx21
296935	Lmod2
117103	Rab8a
89820	Prmt3
287269	Clk4
79117	Arf5
100909989	LOC100910111
100910111	LOC100910111
100359503	LOC100359503
298934	Adi1
500592	Tnfrsf25
306182	Ipo5
59300	LOC103690120
103690120	LOC103690120
304573	Pole
361074	Slc25a30
314600	Zfp955a
691431	Slc25a33
308097	Tagap
687029	Ss18l2
60328	Mark2
298943	Bcap29
24318	Drd2
298712	Gpalpp1
300222	Mcrs1
114523	Ntn1
309859	Scml4
313591	Thrap3
116592	Tff2
361774	Fam160b1
171394	Clstn2
25376	Ambn
100310880	Tas2r117
24856	Ttr
499415	Icoslg
683753	Prr32
360589	Ints2
680076	Asb14
84588	Cldn11
171293	Ctsd
309525	Slc16a12
361866	Hace1
302488	Usp26
689688	Atg2a
295723	Olr453
360635	Etv4
25560	Abcc9
315804	Rfx7
365042	Rab32
140944	Slc28a3
314798	Mettl25
56817	Kcnip2
367034	Zfp266
170520	Cygb
498440	Myoz1
29224	Cbr1
313749	Nphp4
306547	Thap1
500048	Fezf1
293221	Olr78
317312	Mospd1
361217	LOC100363675
100363675	LOC100363675
64530	Cnbp
100909435	LOC100909435
305291	Srd5a3
300062	Ift27
303612	Polg2
192181	Podxl
24210	Asgr1
100912429	Snip1
310303	Kcnmb3
290796	Saraf
60331	Atxn3
298692	Ttll10
407764	St6galnac4
25066	PVR
24841	Klk1c2
81764	Rpl10
498828	Rpl10
408210	Klk4
100360449	LOC100364457
79244	Hsd17b4
366123	Olr745
290783	Tusc3
361600	Tm6sf1
292925	Tsg101
292543	LOC292543
65044	C1galt1
498130	Stard13
292073	Galns
304572	Fbrsl1
360615	Fbxo47
308519	Dpy19l3
294241	Ly6g6c
309196	Ttc9c
362948	Zfp647
117043	RragB
266689	Cyp4f6
103689998	Nupr1l1
311742	Cdca7
688750	Cd209f
362778	Gskip
103689949	N4bp3
307180	Txndc15
291283	Akr1c2
100912321	LOC100912321
362883	Slc35e3
287167	Hba-a1
100910481	LOC100910481
288088	Ndufb4
293725	Eef1g
574531	Lair1
360323	RT1-N2
301130	Dpp9
289407	Atp6v1g3
24310	Ace3
498012	Ace3
360462	LOC103690022
366121	Olr742
64195	Clec10a
24835	LOC103694380
25490	Nedd8
415062	Ly6g6d
79430	Clcnkb
297584	Clec4a2
24448	Hrh1
24518	Jund
312711	Pianp
288309	N6amt1
58808	Mpp4
298836	Snx17
25022	Fgfr2
287237	Olr1386
299602	Cdc34
313837	Qpct
288198	Olr1539
404984	Olr1539
293783	Lpxn
171444	Pacs1
64555	Spef2
79431	Bhlhe40
79239	Hmox2
24366	Fgb
294709	Trappc13
308232	Zfp54
171010	Ppp1r14c
29215	Arg2
691496	Hist1h2ail1
365009	Clec3a
103689975	LOC103689975
500551	S100pbp
499429	Tbata
100911107	LOC100911107
406866	Ly6g6e
680987	Fam96b
378794	Trmt11
363060	Plet1
117272	Prpsap2
100361087	LOC100361087
290519	Thoc3
361151	Ufsp2
58959	Crhr1
304500	Acad10
292082	Tcf25
300089	Pmm1
288661	Zcchc8
288661	Zcchc8
688478	Commd2
300791	Spg21
304109	Tiam1
361363	Ccdc102a
287069	Trap1
171149	Serpini2
246244	Tax1bp1
24705	Rara
301442	Sumo1
292729	Snrpa
500582	RGD1565622
500585	RGD1565622
310258	Phc3
293318	Olr171
24603	Npr1
288771	Rbms2
314168	RGD1307621
362944	Ppp1r16a
81659	Gak
29322	Plcb3
289934	Oxsm
25554	Snai2
288064	Kpna1
691947	Eif3j
498131	N4bp2l1
312855	Ppfibp1
83635	Gmeb2
499856	Fibin
307947	Set
100360722	LOC100360575
366362	Olr838
680266	Gnb1l
553106	Ncald
314030	Cog5
103694545	LOC103694555
103694550	LOC103694555
103694554	LOC103694555
102552988	LOC102552988
313928	Efr3b
25619	Plau
363170	Zfp167
404959	Olr1083
100361574	Polr2k
84401	Puf60
404802	Olr757
678893	Susd6
367032	Olr1193
192649	Prokr2
317630	Bloc1s6
24715	Ren
102553962	Zfp764
500035	LOC500035
297867	Arid1a
246146	Hspbp1
288851	Olr950
288878	Olr950
79425	Clcnka
287496	Olr1492
314654	Myo1f
314654	Myo1f
65209	Dync2h1
25245	Bdkrb2
100360334	Fhod3
309095	Nkx6-2
503052	Vash1
404833	Olr649
691657	Crip1
305349	Wdr19
362607	Kpna6
292310	Gpr31
299830	Lrig3
113983	Pitx1
100911622	Hoxa7
103692126	Hoxa7
64468	Hyal2
681382	Cenpw
689399	Cenpw
499957	Samd10
117516	Tnfsf11
309609	Ly6g6f
290537	Appl1
315645	Pih1d2
367747	Nudt10
680248	Nudt10
501049	Gpr62
294793	Ugt3a2
295394	Dph5
312492	Dysf
294318	Btbd9
361542	U2af1l4
691030	LOC691030
362630	Srsf10
494299	Vom1r110
305251	Rassf6
25479	Vps35
94271	Atp5j
117030	Erp29
316628	Asb1
290558	Nt5dc2
499277	RGD1560958
24618	Reg3b
300710	Ddx10
100910181	LOC100910181
100363136	LOC100363136
29622	Ralgds
498609	Lpar2
313254	Kif12
64462	Csnk1d
100911229	LOC100911229
100362441	Gpr82
302638	Magea8
302645	Magea8
305710	Nek10
685201	Wfdc16
25434	Sparcl1
290408	Sugt1
654482	LOC654482
116597	Opcml
103694863	LOC103694863
682793	Rpl38
289051	Dennd1b
498231	LOC498231
103690067	Tprkb
288416	N4bp2l2
303569	Rundc3a
296883	Rpa3
25694	Has2
688912	Mrps16
688990	Trnp1
117098	Pdha2
313111	Klhl32
288840	Olr1049
310250	Zfhx4
116562	Il2
363077	Dis3l
305851	Supt16h
252832	Zc3hav1
29737	Kcnab1
313296	Dcaf12l1
364814	Psma8
100912375	LOC100912375
405243	Olr661
292124	Tectb
290551	Chdh
360946	Zcchc4
300341	Mmp20
501628	Tceal3
679974	Tceal3
102548415	Tceal3
114004	Ppp1r14a
305908	Rnf17
304195	Pcp2
292263	Fbxo5
690137	Tmem120b
103690007	LOC103690007
297339	Capg
353255	Nadsyn1
25147	Cyp19a1
362895	Stac3
287662	Pcgf2
295744	Olr473
100134827	Hiat1
103689987	Hiat1
64473	Bpnt1
29230	Sqle
266612	Slc4a9
192243	Golgb1
81772	Rps9
103689992	Rps9
503254	Lyg1
100910070	Lyg1
501507	RGD1560927
302087	Olr1218
100911958	Olr1218
84387	Pglyrp1
498150	Brat1
300826	Khdc3
84574	Tgfb1i1
500131	Creb5
303698	Pgs1
304859	Dhx9
361715	Rps6ka4
287120	Tbl3
25549	Slc18a2
310917	Gbp4
317546	Tab3
365564	Atoh7
684274	Mtif3
100362321	Smim19
314431	Spaca5
293976	Dmrt3
100362785	Ankdd1a
691416	Aknad1
307582	Lama3
289459	Slc10a6
499925	Bpifb4
499088	Dact3
311468	Tasp1
367083	Alg9
688495	Smim7
292610	Zfp606
83515	Ptbp3
312777	Etv6
365901	Gnat2
363065	Ube2q2
690586	Ankrd40
362282	Pck1
57395	Tmem27
308472	Supt5h
64546	Il12b
680616	Ppp1r16b
360459	RGD1305733
293498	Asphd1
303687	Evpl
302821	Olr1765
313245	Polr1e
310665	Fam63a
29611	Dbt
117540	Plscr2
304302	Tnrc18
113975	Pom121
363563	Fbll1
303000	Capn15
315341	Hoxc5
308906	LOC102554102
29148	Myog
360466	Zc3h7a
404980	Olr1555
690481	Tas2r125
293246	Olr107
305434	Jakmip1
296753	Srpk2
298045	Olr847
362388	Mrpl53
308118	Rgs17
685448	Pcp4l1
685067	LOC685067
29708	Gabra6
498888	Siglec15
290354	Pdlim2
361744	Tmem252
94174	Tinagl1
303399	Tbx4
300395	LOC100911988
316409	Hsfy2
315962	Ky
691610	Zfp770
116498	F2rl3
288828	Olr1063
103690273	LOC103690273
680747	Mrpl20
499210	Acer3
362817	Cdk2
364227	Asb3
287134	Gnptg
362472	Cspp1
498398	Selm
246772	Vps4a
25261	Id1
29189	Fdx1
292023	Aars
362451	RGD1306750
305149	Nudt9
300605	Olr1304
100912521	Nmrk2
298322	Lonrf3
287245	Olr1398
302661	Ofd1
192359	Zc3h14
305848	Zfp219
302373	Gpr174
301226	Apobec2
29233	Clcn7
302248	Nid2
498309	Vash2
362749	Atp5s
81668	Gnrhr
499579	Dnajc5b
363611	Iba57
29579	Esyt1
289094	Hmcn1
501996	Il25
292913	Fam83e
313917	Abhd1
362326	Tspan12
360882	Cadm3
289717	Tada2b
59086	Tgfb1
408244	Prss45
100360936	Anapc16
312974	Chd7
83497	Ocln
26295	Ogt
498735	Fam217a
498460	LOC498460
81921	Sh3gl3
360721	Fam162a
291437	Lipg
360687	Cadm2
684112	Sik3
405180	Olr1125
29559	Grik1
80900	Slco1a2
156435	Tmprss2
690212	Slc16a5
303476	Abi3
24451	Hmox1
299509	Myo1a
291733	Slc39a6
100910540	Mepce
84379	Rab6a
64638	Rpl28
301005	Impdh2
294091	Ifit2
497856	Rmi2
298534	Clspn
29702	Eif2ak3
314243	Wdr89
314280	Smoc1
94167	Prdx6
100912294	AABR07055834.1
311429	Spef1
81524	Nfix
286932	Vps54
298199	Plin2
298199	Plin2
405365	Olr46
313851	Thumpd2
500336	Clec1b
304883	Abl2
295747	Olr477
445269	C5ar2
293761	Olr323
85489	Twist1
690073	Nbas
64525	Tceb1
306253	Glt8d1
25069	Tnfrsf8
315173	Mcat
652957	Csf2ra
50693	Itih3
25153	Mas1
140927	Selenbp1
685208	Sgk494
83476	Cyr61
362740	Mbip
192177	Unc13d
681908	Samd15
499570	Fabp12
114851	Cdkn1a
29635	Timm44
293656	RGD1307603
307126	Mcm10
294790	Skp2
54271	Tpsab1
60590	Grm8
282583	Fbln2
309430	Dmrt2
365924	Tmem56
502643	Ypel4
300610	Olr1309
302540	Lancl3
302619	Gpr143
498160	Zkscan1
65156	Dhodh
304815	Elf3
114113	Pafah1b3
304735	Tmem177
25647	Il7
100911857	LOC100911857
500460	LOC500460
314638	Creb3l3
363273	Cops7b
405166	Olr1163
29648	Nudc
296229	P22k15
365332	Olr152
289433	Vom2r69
294504	Ppa1
361842	Ppa1
84377	Prl7d1
29432	Pak2
81814	Tmsb4x
103692338	Tmsb4x
363490	RGD1561958
363071	Stra6
100910667	Olr1303
366542	Six2
405372	Olr801
100911575	Rplp2
304654	RGD1306072
56821	Olr414
64086	Csnk1g1
362204	Casc4
294601	Slf1
29555	Vipr2
293692	Ehd1
363735	Gabpa
307852	Pdpr
288239	Ripply3
29191	Tac3
65153	Ncs1
361434	Cdk10
499209	Kctd21
246326	Zdhhc2
498282	Arhgap30
170911	Pik3ca
294706	Cd180
300520	Vsig2
289993	Cdkn3
83824	Cxxc4
100910224	LOC100910224
313834	Prkd3
64365	Tcn2
689852	Psmf1
502689	Tldc2
287827	Armc7
302640	Acot9
295543	Pigk
314288	Pcnx
307524	Wdr33
29495	Dlg4
295293	Pear1
307487	Pcdhb21
405071	Olr131
310760	Cttnbp2nl
501046	Bfsp2
298744	Crim1
362588	Ndufs5
100363268	Ndufs5
25622	Ptpn11
102553866	LOC102553866
302552	Tbc1d25
502596	Lrit3
29348	Fgf7
171435	Aagab
499956	Uckl1
288795	Olr907
288801	Olr907
100911999	LOC100911999
25267	Pdgfra
315646	Fdxacb1
500824	Fgd6
59314	Camk2n2
64060	Vps33b
29237	Penk
64664	Arl3
500624	Mfsd2b
24681	Prkcg
679701	Barx2
361202	Gkap1
366466	Maneal
24315	Prl8a2
360764	Zfp655
103690102	Zfp655
500545	Cdca8
24400	Gnb1
102547897	LOC102547897
405099	Olr1231
288620	Cct6a
405344	Olr1132
297989	Ddx58
306274	Ercc6
100911902	LOC100911902
500294	Fancd2os
297592	Spsb2
84496	Stau1
688047	Lyc2
314612	Shc2
116464	Ncoa6
690478	LOC690478
25297	Cacnb3
363059	Zw10
294930	Nceh1
308607	E2f8
499766	Ttf1
103691445	LOC100910543
360630	Naglu
362665	Camta1
24936	Cd9
680190	LOC680190
29474	Coro1b
301165	LOC301165
303872	Pigz
296840	Rbm48
301114	Slc25a41
292696	Clptm1
305846	Slc39a2
316530	Cnppd1
259237	Dock9
300067	Sh3bp1
365657	Marveld2
312371	Avl9
298682	Atad3a
498654	Adam5
501454	Oaz2
302612	Tspyl2
116718	Pex12
405122	Olr1639
296913	Lsm8
58970	Degs1
303256	Tm4sf5
499056	Zfp51
304582	Sart3
100361626	Krtap12-2
500906	Cyth4
362556	Ttc4
300554	Olr1229
100911888	Olr1229
293067	Zfand6
363487	RGD1566265
689364	RGD1566265
499927	RGD1561517
361843	Aifm2
292172	Eya4
305244	Thap6
499565	LOC499565
171456	Nsa2
300624	Olr1323
84012	Slc1a6
24185	Akt1
192235	Hyou1
100359951	LOC100362149
308787	Adamtsl3
296694	Olr434
305457	Letm1
293538	Hmx2
100363287	LOC100363287
296947	Fscn3
360775	Zfp157
295728	Olr458
292949	Perp
116506	Calcr
300726	Etfa
100365184	Prdm14
84609	Sema6b
362247	Trpc4ap
499933	Dsn1
362892	Mbd6
501793	Vom2r58
303519	Krt25
83525	Ogfr
405211	Olr829
297998	Nudt2
361682	Tssc4
361682	Tssc4
246150	Akap9
685232	Atp6v1a
287444	Eif5a
298906	Pqlc3
103690048	Klk1c8
296042	LOC100909692
64565	Tmprss11d
300724	Fbxo22
29414	Akt3
303287	Fbxo39
102552705	Pcdhgb4
295010	Pabpc4l
502759	Nobox
308571	Lrrc4b
292935	Htatip2
499281	Lrrc27
498596	Nrg3
288669	Arpc3
308344	Fam71e2
259226	Ppp1r14d
311573	Cep250
81520	Marcksl1
308918	Ppfibp2
60373	Nop58
297428	Copg1
500251	Copg1
25734	Hck
296608	RGD1306233
296789	Sema3e
299008	Nubpl
81674	Gtf2f2
25085	Th
25021	Itgam
64350	Itgam
25650	Atp1b1
313183	Actl7b
290056	Olr1645
293650	Tcirg1
305497	Cobl
24459	Hoxc4
315610	Amica1
286964	LOC100362350
314859	Mdm1
362118	Mvb12b
79220	Grid2
287609	Bzrap1
64635	Snd1
298916	Cpsf3
361450	Ust
59304	Gdf9
84010	Dll1
361760	Cutc
29751	Sema3a
690164	Harbi1
314772	Epyc
301097	Vwa5a
310958	Zzz3
310743	Olfml3
296653	Phf19
100361417	Tbcd
306816	Zfp169
683381	Sin3b
297893	Hdac1
297099	Hoxa9
103689925	Hoxa9
311633	Neurl2
294862	March6
79125	Anxa6
404856	Olr594
303631	Arsg
362011	Dram2
498622	Anxa10
25448	Cenpi
296985	Clec2l
315658	Zc3h12c
100910047	Gfy
499302	Gal3st3
301882	LOC301882
360202	Ston1
25327	Kcnc1
361500	Nat14
292912	Rasip1
690329	Lrrn4cl
24153	LOC100911545
24924	Ptn
317498	Ppef1
308468	Dyrk1b
361300	Mocos
24517	Junb
295776	Olr528
360649	RGD1359290
690085	Bcl7a
290029	Pnp
294162	Olr1690
100910696	Olr1690
680288	LOC680288
64827	Crisp3
293491	Ypel3
363629	Cyb5d1
306811	Wnk2
114520	Strn3
84475	Cxcr3
502756	LOC103690198
103690198	LOC103690198
303885	1700021K19Rik
299737	Ntn4
361796	Abhd16a
317715	Gsc
299905	Med30
309070	Uros
304666	Klf1
288305	Cct8
315598	C1qtnf5
364388	Cideb
310091	Slc38a9
306886	Ripk1
294138	Olr1671
362609	Pum1
100912538	LOC100912538
307970	Atxn1l
311326	LOC100911166
291759	Dsc1
361029	Ktn1
116551	Pdk1
54308	Slk
362828	Sppl2b
499380	Emx2
207120	Nudt6
308739	Rgma
300989	Hemk1
310315	Ccdc39
309639	Anks1a
100912216	Gm11744
298425	Efcab14
310810	Frrs1
685590	AABR07037536.1
25348	Rps29
54254	Gata4
293684	Scyl1
306819	Kdm1b
24312	Dhfr
499671	Lysmd1
294972	Mccc1
293886	Cdc37l1
286958	Defa7
304349	LOC685048
685048	LOC685048
311450	Pak7
291276	LOC291276
502143	LOC291276
688292	Card14
25451	Gabrb2
619580	Ctps2
293019	Arrdc4
316101	Limd1
501720	RGD1561281
501721	RGD1561281
680136	RGD1561281
680152	RGD1561281
290640	Map1s
494225	Vom1r20
29222	Ptma
100359583	Ptma
685046	Erich4
360972	Thoc5
306251	Itih1
301323	Prim2
680640	Ceacam19
362272	Tp53rk
363457	Col4a5
363466	Reps2
84428	Dctn4
362261	Lpin3
289088	Swt1
300558	Olr1234
299266	Asb2
295462	Ccdc109b
316794	Brcc3
297822	Tp53inp1
312913	Cpa6
26956	Ak3
361187	Asb5
314320	Mlh3
306508	Mfhas1
100911757	Tshz2
315264	Pus7l
287739	Eftud2
117025	Rhbdl1
24834	Tk1
290851	Vps36
25298	Cck
366109	Olr578
289261	LOC103693685
687508	LOC687508
100910772	LOC687508
246174	Fgd4
293991	Ndufb8
29141	Gal
50556	Exoc6
691750	Tmem107
311743	Zak
305471	Patz1
102547344	LOC102547344
291683	Pkd2l2
85253	Plg
298039	Olr852
296044	Olr792
680493	Cd3eap
25749	Clcn5
405249	Olr556
613225	Defa11
362912	Derl1
100361913	LOC103690068
103690068	LOC103690068
64679	Tgm4
689623	Psmg4
60574	Prap1
100910077	Olr1264
100910378	Olr1264
405001	Olr150
302656	Frmpd4
296259	Acss1
287275	Sec24a
116727	Gp1bb
367915	Rab9b
24330	Egr1
305258	Utp3
295829	Olr602
360613	Cwc25
246046	Lmbrd1
685229	Tal2
100359714	Phf6
103690175	Phf6
689570	Spink13
310178	Myo10
171084	LOC103690139
298857	Adgrf3
85247	S100a6
85248	Kif3c
287517	Olr1519
404963	Olr1519
361003	Dupd1
171499	Crlf2
100362926	LOC100362926
103693022	LOC103693022
246118	Tubb3
297879	Zfp362
362685	Gpatch11
100912067	LOC100912067
499400	RT1-M5
404861	Olr584
369016	Myadm
171548	Dkk3
266604	Alox15b
688869	Cox6b1
309158	LOC103689952
103689952	LOC103689952
363118	Nmnat3
117513	Sec22a
362879	Myrfl
362187	Ccdc34
24661	Pnmt
287830	Nup85
307649	Ciapin1
24703	Raf1
306066	Tdrd3
25166	Casp1
310011	Gcnt4
80278	Cdk5rap3
103694891	Svs6
100303643	Fcgbp
192349	Caly
302553	Suv39h1l1
140728	Cacng7
294774	Ttc33
100912447	Nynrin
25122	Scnn1a
298062	Lppr1
60462	Batf3
84471	Snx1
499442	Ccdc138
500938	RGD1563200
360546	Efnb3
24931	Cd8b
102550901	LOC102551679
102551168	LOC102551679
102551304	LOC102551679
102551679	LOC102551679
102552244	LOC102551679
304554	Sez6l
29556	Myh6
305911	Zmym5
79208	Epha5
293852	Bcap31
171125	Ptprh
368057	LOC100909443
100909443	LOC100909443
312115	Col28a1
314634	Plekhj1
290679	Ints10
362441	Itfg2
63886	Abcb9
301384	Hibch
314730	Ikbip
291211	Ggps1
100360437	Nsun3
25023	Prkcb
362697	Ppp1r21
366959	Gcat
100910460	Ccdc180
317268	Arx
311401	Sppl2a
681012	Smg5
64200	Hnrnpf
300772	Pias1
245922	Nup58
407765	St6galnac6
117537	Klhl41
687861	Mmab
29629	Gria4
364137	Tmem165
361381	Rad23a
289810	C1d
313308	Thoc2
296787	Sema3c
405352	Olr823
170912	A1cf
100912050	LOC100912050
502338	Mrgprx1
100910829	Cml2
367332	AABR07068674.1
689520	AABR07068674.1
102555328	AABR07068674.1
102552659	LOC102552659
308846	Uvrag
303212	Zfp287
308751	Wdr73
298874	Pum2
60663	Insrr
296981	Atp6v0a4
691810	Pla2g4cl1
691813	Pla2g4cl1
314961	Asap1
304537	Ccdc64
308440	B3gnt8
299261	Moap1
307901	Tldc1
81633	Acta2
